,frontalpole-lh,frontalpole-rh,isthmuscingulate-rh,lateralorbitofrontal-lh,lateralorbitofrontal-rh,lingual-rh,rostralanteriorcingulate-lh,rostralanteriorcingulate-rh
frontalpole-lh,0.1896551724137931,0.1896551724137931,0.0,0.15517241379310345,0.1896551724137931,0.0,0.13793103448275862,0.13793103448275862
frontalpole-rh,0.1896551724137931,0.1896551724137931,0.0,0.15517241379310345,0.1896551724137931,0.0,0.13793103448275862,0.13793103448275862
isthmuscingulate-rh,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
lateralorbitofrontal-lh,0.18181818181818182,0.18181818181818182,0.0,0.16363636363636364,0.18181818181818182,0.0,0.14545454545454545,0.14545454545454545
lateralorbitofrontal-rh,0.1896551724137931,0.1896551724137931,0.0,0.15517241379310345,0.1896551724137931,0.0,0.13793103448275862,0.13793103448275862
lingual-rh,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
rostralanteriorcingulate-lh,0.17307692307692307,0.17307692307692307,0.0,0.17307692307692307,0.17307692307692307,0.0,0.15384615384615385,0.15384615384615385
rostralanteriorcingulate-rh,0.17307692307692307,0.17307692307692307,0.0,0.17307692307692307,0.17307692307692307,0.0,0.15384615384615385,0.15384615384615385
