,entorhinal-lh,frontalpole-lh,frontalpole-rh,inferiortemporal-lh,middletemporal-lh,parsorbitalis-lh,temporalpole-lh,temporalpole-rh
entorhinal-lh,0.4608294930875576,0.0,0.0,0.11059907834101383,0.22580645161290322,0.19815668202764977,0.004608294930875576,0.0
frontalpole-lh,0.0,0.8524590163934426,0.07377049180327869,0.07377049180327869,0.0,0.0,0.0,0.0
frontalpole-rh,0.0,0.04864864864864865,0.8054054054054054,0.032432432432432434,0.016216216216216217,0.0,0.005405405405405406,0.0918918918918919
inferiortemporal-lh,0.11320754716981132,0.0330188679245283,0.009433962264150943,0.5566037735849056,0.0,0.0660377358490566,0.14622641509433962,0.07547169811320754
middletemporal-lh,0.20080321285140562,0.0,0.020080321285140562,0.0,0.5823293172690763,0.14859437751004015,0.04819277108433735,0.0
parsorbitalis-lh,0.2300469483568075,0.0,0.0,0.06103286384976526,0.17370892018779344,0.5352112676056338,0.0,0.0
temporalpole-lh,0.0,0.01098901098901099,0.0,0.15934065934065933,0.08791208791208792,0.0,0.6428571428571429,0.0989010989010989
temporalpole-rh,0.0,0.0,0.08021390374331551,0.0748663101604278,0.0,0.0,0.10695187165775401,0.7379679144385026
