,entorhinal-rh,frontalpole-lh,fusiform-rh,parahippocampal-lh,parahippocampal-rh,parsorbitalis-rh,temporalpole-rh,transversetemporal-rh
entorhinal-rh,0.42813455657492355,0.09785932721712538,0.08868501529051988,0.05504587155963303,0.07951070336391437,0.0,0.17737003058103976,0.07339449541284404
frontalpole-lh,0.13127413127413126,0.6525096525096525,0.0,0.0694980694980695,0.0,0.02702702702702703,0.08108108108108109,0.03861003861003861
fusiform-rh,0.09198813056379822,0.0,0.3857566765578635,0.06231454005934718,0.3323442136498516,0.01483679525222552,0.11275964391691394,0.0
parahippocampal-lh,0.08527131782945736,0.06201550387596899,0.07364341085271318,0.43410852713178294,0.08914728682170543,0.05426356589147287,0.16666666666666666,0.03488372093023256
parahippocampal-rh,0.09063444108761329,0.0,0.32628398791540786,0.0755287009063444,0.37462235649546827,0.00906344410876133,0.12386706948640483,0.0
parsorbitalis-rh,0.0,0.0364963503649635,0.021897810218978103,0.10218978102189781,0.0072992700729927005,0.8321167883211679,0.0,0.0
temporalpole-rh,0.16374269005847952,0.049707602339181284,0.08771929824561403,0.11988304093567251,0.09649122807017543,0.0,0.38596491228070173,0.09649122807017543
transversetemporal-rh,0.1342281879194631,0.040268456375838924,0.0,0.04697986577181208,0.0,0.0,0.19463087248322147,0.5838926174496645
