,frontalpole-lh,fusiform-lh,inferiortemporal-lh,isthmuscingulate-rh,lingual-rh,parahippocampal-lh,parahippocampal-rh,transversetemporal-rh
frontalpole-lh,0.9367088607594937,0.0,0.0,0.0,0.0,0.0,0.0,0.06329113924050633
fusiform-lh,0.0,0.5514705882352942,0.16911764705882354,0.0,0.03676470588235294,0.23529411764705882,0.007352941176470588,0.0
inferiortemporal-lh,0.0,0.15447154471544716,0.6747967479674797,0.016260162601626018,0.0,0.13821138211382114,0.016260162601626018,0.0
isthmuscingulate-rh,0.0,0.0,0.04081632653061224,0.7142857142857143,0.24489795918367346,0.0,0.0,0.0
lingual-rh,0.0,0.024,0.0,0.176,0.656,0.056,0.088,0.0
parahippocampal-lh,0.0,0.25190839694656486,0.08396946564885496,0.0,0.06870229007633588,0.5954198473282443,0.0,0.0
parahippocampal-rh,0.0,0.015873015873015872,0.0,0.0,0.1746031746031746,0.0,0.8095238095238095,0.0
transversetemporal-rh,0.0958904109589041,0.0136986301369863,0.0,0.0,0.0,0.0136986301369863,0.0,0.8767123287671232
