,FT9,FC1,P7,CP6,AF3,C1,F6,AF8
FT9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FC1,0.0,0.9024390243902439,0.0,0.0,0.0,0.0,0.0975609756097561,0.0
P7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CP6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F6,0.0,0.5217391304347826,0.0,0.0,0.0,0.0,0.4782608695652174,0.0
AF8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
