,FC1,Oz,CP6,F4,AF7,CPz,AF8,AF4
FC1,0.3776978417266187,0.0,0.0,0.0,0.0,0.37050359712230213,0.2517985611510791,0.0
Oz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CP6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF7,0.0,0.0,0.0,0.0,0.576271186440678,0.0,0.0,0.423728813559322
CPz,0.36363636363636365,0.0,0.0,0.0,0.0,0.38181818181818183,0.2545454545454545,0.0
AF8,0.3349282296650718,0.0,0.0,0.0,0.0,0.3349282296650718,0.33014354066985646,0.0
AF4,0.0,0.0,0.0,0.0,0.5102040816326531,0.0,0.0,0.4897959183673469
