,F7,FT9,TP9,F4,AF7,CPz,AF8,AF4
F7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FT9,0.0,0.4642857142857143,0.2857142857142857,0.25,0.0,0.0,0.0,0.0
TP9,0.0,0.375,0.3333333333333333,0.2916666666666667,0.0,0.0,0.0,0.0
F4,0.0,0.34782608695652173,0.34782608695652173,0.30434782608695654,0.0,0.0,0.0,0.0
AF7,0.0,0.0,0.0,0.0,0.39325842696629215,0.0,0.20786516853932585,0.398876404494382
CPz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF8,0.0,0.0,0.0,0.0,0.33636363636363636,0.0,0.32727272727272727,0.33636363636363636
AF4,0.0,0.0,0.0,0.0,0.3898305084745763,0.0,0.20903954802259886,0.4011299435028249
