,FC1,Oz,CP6,F4,AF7,CPz,AF8,AF4
FC1,0.49504950495049505,0.0,0.0,0.0,0.0,0.504950495049505,0.0,0.0
Oz,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
CP6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F4,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
AF7,0.0,0.0,0.0,0.0,0.6509803921568628,0.0,0.0,0.34901960784313724
CPz,0.39920948616600793,0.0,0.0,0.0,0.0,0.6007905138339921,0.0,0.0
AF8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF4,0.0,0.0,0.0,0.0,0.5085714285714286,0.0,0.0,0.49142857142857144
