,FT9,FC1,P7,CP6,AF3,C1,F6,AF8
FT9,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FC1,0.0,0.45,0.05,0.0,0.5,0.0,0.0,0.0
P7,0.0,0.4,0.2,0.0,0.4,0.0,0.0,0.0
CP6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF3,0.0,0.13432835820895522,0.014925373134328358,0.0,0.8507462686567164,0.0,0.0,0.0
C1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
