,FC1,Oz,CP6,F4,AF7,CPz,AF8,AF4
FC1,0.43408968125337655,0.0,0.02188006482982172,0.0902215018908698,0.097784981091302,0.19232847109670448,0.09346299297676931,0.07023230686115613
Oz,0.0,0.5949074074074074,0.06365740740740741,0.08333333333333333,0.06712962962962964,0.0,0.12384259259259259,0.06712962962962964
CP6,0.060178306092124816,0.03937592867756315,0.6842496285289748,0.007429420505200594,0.06909361069836553,0.05349182763744428,0.01188707280832095,0.07429420505200594
F4,0.17154596815613765,0.036466358500256806,0.004622496147919877,0.6718027734976888,0.0,0.040061633281972264,0.07550077041602465,0.0
AF7,0.06987399770904926,0.011072928598701794,0.017754868270332187,0.0,0.5001909125620466,0.06911034746086292,0.042000763650248185,0.2899961817487591
CPz,0.2259923175416133,0.0,0.02240717029449424,0.025928297055057618,0.11619718309859155,0.44622279129321385,0.06690140845070422,0.09635083226632522
AF8,0.1387122416534181,0.042527821939586645,0.005564387917329093,0.05842607313195548,0.08585055643879173,0.0834658187599364,0.4276629570747218,0.15779014308426073
AF4,0.05946436677258284,0.013163867453472538,0.02224239673172946,0.0,0.3447571493418066,0.0678620063549705,0.0896504766227871,0.4028597367226509
