,FT9,FC1,P7,CP6,AF3,C1,F6,AF8
FT9,0.32558139534883723,0.0,0.0,0.0,0.0,0.3372093023255814,0.3372093023255814,0.0
FC1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
P7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CP6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
C1,0.18125,0.0,0.0,0.0,0.0,0.40625,0.4125,0.0
F6,0.17791411042944785,0.0,0.0,0.0,0.0,0.3987730061349693,0.4233128834355828,0.0
AF8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
