,FC1,Oz,CP6,F4,AF7,CPz,AF8,AF4
FC1,0.5,0.0,0.0,0.5,0.0,0.0,0.0,0.0
Oz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CP6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F4,0.4810126582278481,0.0,0.0,0.5189873417721519,0.0,0.0,0.0,0.0
AF7,0.0,0.0,0.0,0.0,0.3472222222222222,0.0,0.2916666666666667,0.3611111111111111
CPz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF8,0.0,0.0,0.0,0.0,0.28,0.0,0.44,0.28
AF4,0.0,0.0,0.0,0.0,0.30952380952380953,0.0,0.25,0.44047619047619047
