,FC1,Oz,CP6,F4,AF7,CPz,AF8,AF4
FC1,0.5073891625615764,0.0,0.0,0.0,0.0,0.49261083743842365,0.0,0.0
Oz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CP6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F4,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
AF7,0.0,0.0,0.0,0.0,0.6358024691358025,0.0,0.0,0.36419753086419754
CPz,0.505,0.0,0.0,0.0,0.0,0.495,0.0,0.0
AF8,0.0,0.0,0.0,0.0,0.0,0.0,0.6578947368421053,0.34210526315789475
AF4,0.0,0.0,0.0,0.0,0.3096446700507614,0.0,0.19796954314720813,0.49238578680203043
