,FC1,Oz,CP6,F4,AF7,CPz,AF8,AF4
FC1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Oz,0.0,0.616822429906542,0.0,0.0,0.0,0.0,0.38317757009345793,0.0
CP6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF7,0.0,0.0,0.0,0.0,0.6521739130434783,0.0,0.0,0.34782608695652173
CPz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF8,0.0,0.5061728395061729,0.0,0.0,0.0,0.0,0.49382716049382713,0.0
AF4,0.0,0.0,0.0,0.0,0.42857142857142855,0.0,0.0,0.5714285714285714
