,FC1,Oz,CP6,F4,AF7,CPz,AF8,AF4
FC1,0.5327868852459017,0.0,0.0,0.0,0.4672131147540984,0.0,0.0,0.0
Oz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CP6,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
F4,0.0,0.0,0.0,0.9180327868852459,0.0,0.0,0.08196721311475409,0.0
AF7,0.12168141592920353,0.0,0.0,0.0,0.6415929203539823,0.0,0.0,0.23672566371681417
CPz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF8,0.0,0.0,0.0,0.3235294117647059,0.0,0.0,0.6764705882352942,0.0
AF4,0.0,0.0,0.0,0.0,0.5071090047393365,0.0,0.0,0.4928909952606635
