,FC1,Oz,CP6,F4,AF7,CPz,AF8,AF4
FC1,0.2875,0.0,0.0625,0.0,0.025,0.0,0.3125,0.3125
Oz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CP6,0.125,0.0,0.25,0.0,0.0625,0.0,0.28125,0.28125
F4,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
AF7,0.010033444816053512,0.0,0.010033444816053512,0.0,0.6722408026755853,0.0,0.010033444816053512,0.2976588628762542
CPz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF8,0.08571428571428572,0.0,0.02857142857142857,0.0,0.007142857142857143,0.0,0.5321428571428571,0.3464285714285714
AF4,0.058823529411764705,0.0,0.0196078431372549,0.0,0.21568627450980393,0.0,0.23039215686274508,0.47549019607843135
