,FT9,FC1,P7,CP6,AF3,C1,F6,AF8
FT9,0.4664310954063604,0.0,0.0,0.0,0.0,0.26501766784452296,0.26855123674911663,0.0
FC1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
P7,0.0,0.0,0.32450331125827814,0.0,0.33774834437086093,0.0,0.0,0.33774834437086093
CP6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF3,0.0,0.0,0.2717391304347826,0.0,0.358695652173913,0.0,0.0,0.3695652173913043
C1,0.33482142857142855,0.0,0.0,0.0,0.0,0.33035714285714285,0.33482142857142855,0.0
F6,0.3377777777777778,0.0,0.0,0.0,0.0,0.3288888888888889,0.3333333333333333,0.0
AF8,0.0,0.0,0.25380710659898476,0.0,0.3350253807106599,0.0,0.0,0.41116751269035534
