,FT9,FC1,P7,CP6,AF3,C1,F6,AF8
FT9,0.5555555555555556,0.0,0.4444444444444444,0.0,0.0,0.0,0.0,0.0
FC1,0.0,0.48484848484848486,0.5151515151515151,0.0,0.0,0.0,0.0,0.0
P7,0.09615384615384616,0.3269230769230769,0.5769230769230769,0.0,0.0,0.0,0.0,0.0
CP6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
F6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
