,FT9,FC1,P7,CP6,AF3,C1,F6,AF8
FT9,0.45454545454545453,0.0,0.0,0.0,0.0,0.0,0.5454545454545454,0.0
FC1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
P7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CP6,0.5,0.0,0.0,0.0,0.0,0.0,0.5,0.0
AF3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C1,0.0,0.0,0.0,0.0,0.0,0.5588235294117647,0.0,0.4411764705882353
F6,0.35714285714285715,0.0,0.0,0.0,0.0,0.0,0.6428571428571429,0.0
AF8,0.0,0.0,0.0,0.0,0.0,0.5042016806722689,0.0,0.4957983193277311
