,entorhinal-lh,frontalpole-lh,frontalpole-rh,fusiform-lh,inferiortemporal-lh,parahippocampal-lh,temporalpole-lh,temporalpole-rh
entorhinal-lh,0.5240384615384616,0.002403846153846154,0.057692307692307696,0.028846153846153848,0.1346153846153846,0.03365384615384615,0.17307692307692307,0.04567307692307692
frontalpole-lh,0.013333333333333334,0.816,0.11733333333333333,0.010666666666666666,0.010666666666666666,0.010666666666666666,0.005333333333333333,0.016
frontalpole-rh,0.07967032967032966,0.10989010989010989,0.6675824175824175,0.03571428571428571,0.019230769230769232,0.04945054945054945,0.008241758241758242,0.03021978021978022
fusiform-lh,0.04956896551724138,0.008620689655172414,0.036637931034482756,0.3857758620689655,0.14439655172413793,0.27586206896551724,0.08189655172413793,0.017241379310344827
inferiortemporal-lh,0.1766109785202864,0.00954653937947494,0.014319809069212411,0.11455847255369929,0.42720763723150357,0.09307875894988067,0.14558472553699284,0.01909307875894988
parahippocampal-lh,0.04225352112676056,0.008048289738430584,0.04426559356136821,0.289738430583501,0.11871227364185111,0.4426559356136821,0.04225352112676056,0.012072434607645875
temporalpole-lh,0.1978021978021978,0.008241758241758242,0.0027472527472527475,0.06868131868131869,0.14285714285714285,0.019230769230769232,0.5082417582417582,0.0521978021978022
temporalpole-rh,0.05345911949685535,0.009433962264150943,0.03459119496855346,0.040880503144654086,0.009433962264150943,0.040880503144654086,0.03459119496855346,0.7767295597484277
