,bankssts-lh,frontalpole-lh,frontalpole-rh,fusiform-lh,middletemporal-lh,parahippocampal-lh,pericalcarine-lh,temporalpole-rh
bankssts-lh,0.5988142292490118,0.017786561264822136,0.029644268774703556,0.10474308300395258,0.043478260869565216,0.1600790513833992,0.045454545454545456,0.0
frontalpole-lh,0.020491803278688523,0.6434426229508197,0.25,0.0,0.0,0.012295081967213115,0.07377049180327869,0.0
frontalpole-rh,0.01411764705882353,0.1623529411764706,0.6941176470588235,0.042352941176470586,0.02588235294117647,0.03529411764705882,0.02588235294117647,0.0
fusiform-lh,0.09360730593607305,0.0,0.0547945205479452,0.5228310502283106,0.05251141552511415,0.18036529680365296,0.09360730593607305,0.00228310502283105
middletemporal-lh,0.11627906976744186,0.0,0.027131782945736434,0.08139534883720931,0.624031007751938,0.13178294573643412,0.01937984496124031,0.0
parahippocampal-lh,0.17105263157894737,0.0018796992481203006,0.03195488721804511,0.14849624060150377,0.05451127819548872,0.5375939849624061,0.045112781954887216,0.009398496240601503
pericalcarine-lh,0.05056179775280899,0.033707865168539325,0.025280898876404494,0.12640449438202248,0.014044943820224719,0.05056179775280899,0.6938202247191011,0.0056179775280898875
temporalpole-rh,0.0,0.0,0.0,0.01910828025477707,0.0,0.06369426751592357,0.0,0.9171974522292994
