,entorhinal-lh,frontalpole-lh,frontalpole-rh,fusiform-lh,inferiortemporal-lh,middletemporal-lh,parahippocampal-lh,rostralanteriorcingulate-lh
entorhinal-lh,0.554089709762533,0.005277044854881266,0.0316622691292876,0.09498680738786279,0.002638522427440633,0.12137203166226913,0.16358839050131926,0.026385224274406333
frontalpole-lh,0.0,0.7263374485596708,0.13786008230452676,0.02263374485596708,0.0205761316872428,0.043209876543209874,0.0,0.04938271604938271
frontalpole-rh,0.03461538461538462,0.11538461538461539,0.725,0.011538461538461539,0.019230769230769232,0.028846153846153848,0.009615384615384616,0.05576923076923077
fusiform-lh,0.08188976377952756,0.02047244094488189,0.0031496062992125984,0.5070866141732283,0.13070866141732285,0.08346456692913386,0.13385826771653545,0.03937007874015748
inferiortemporal-lh,0.009900990099009901,0.015841584158415842,0.011881188118811881,0.19801980198019803,0.5366336633663367,0.13861386138613863,0.0891089108910891,0.0
middletemporal-lh,0.0777988614800759,0.03984819734345351,0.036053130929791274,0.1461100569259962,0.14990512333965844,0.4648956356736243,0.08159392789373814,0.003795066413662239
parahippocampal-lh,0.16348195329087048,0.0,0.014861995753715499,0.1316348195329087,0.06369426751592357,0.10615711252653928,0.4861995753715499,0.03397027600849257
rostralanteriorcingulate-lh,0.04132231404958678,0.08677685950413223,0.15702479338842976,0.07851239669421488,0.0,0.01652892561983471,0.07024793388429752,0.5495867768595041
