,bankssts-lh,entorhinal-lh,frontalpole-lh,frontalpole-rh,fusiform-lh,lingual-lh,parahippocampal-lh,temporalpole-lh
bankssts-lh,0.4288659793814433,0.049484536082474224,0.07216494845360824,0.03505154639175258,0.11134020618556702,0.06391752577319587,0.19175257731958764,0.04742268041237113
entorhinal-lh,0.049145299145299144,0.405982905982906,0.12606837606837606,0.05555555555555555,0.1111111111111111,0.03205128205128205,0.11752136752136752,0.10256410256410256
frontalpole-lh,0.05087440381558029,0.10492845786963434,0.5548489666136724,0.1192368839427663,0.06359300476947535,0.012718600953895072,0.03815580286168521,0.05564387917329094
frontalpole-rh,0.023965141612200435,0.05664488017429194,0.1655773420479303,0.6078431372549019,0.05010893246187364,0.05228758169934641,0.008714596949891068,0.034858387799564274
fusiform-lh,0.09274873524451939,0.08431703204047218,0.07251264755480608,0.03035413153456998,0.42158516020236086,0.08768971332209106,0.09274873524451939,0.11804384485666104
lingual-lh,0.0668103448275862,0.05172413793103448,0.028017241379310345,0.05603448275862069,0.1336206896551724,0.5129310344827587,0.11422413793103449,0.036637931034482756
parahippocampal-lh,0.1386481802426343,0.11091854419410745,0.045060658578856154,0.006932409012131715,0.06932409012131716,0.1317157712305026,0.42287694974003465,0.07452339688041594
temporalpole-lh,0.06921241050119331,0.12171837708830549,0.09069212410501193,0.03341288782816229,0.12649164677804295,0.031026252983293555,0.1288782816229117,0.39856801909307876
