,bankssts-lh,entorhinal-lh,frontalpole-lh,frontalpole-rh,fusiform-lh,lingual-lh,parahippocampal-lh,temporalpole-lh
bankssts-lh,0.34375,0.10416666666666667,0.041666666666666664,0.07291666666666667,0.020833333333333332,0.0,0.1875,0.22916666666666666
entorhinal-lh,0.07792207792207792,0.4025974025974026,0.0,0.0,0.0,0.0,0.2987012987012987,0.22077922077922077
frontalpole-lh,0.125,0.0,0.875,0.0,0.0,0.0,0.0,0.0
frontalpole-rh,0.14,0.0,0.0,0.52,0.12,0.0,0.04,0.18
fusiform-lh,0.056074766355140186,0.037383177570093455,0.0,0.07476635514018691,0.45794392523364486,0.0,0.1308411214953271,0.24299065420560748
lingual-lh,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
parahippocampal-lh,0.11764705882352941,0.24369747899159663,0.0,0.0,0.058823529411764705,0.0,0.31932773109243695,0.2605042016806723
temporalpole-lh,0.14201183431952663,0.14792899408284024,0.0,0.05325443786982249,0.10650887573964497,0.0,0.23076923076923078,0.31952662721893493
