,bankssts-lh,entorhinal-lh,frontalpole-lh,frontalpole-rh,fusiform-lh,lingual-lh,parahippocampal-lh,temporalpole-lh
bankssts-lh,0.422680412371134,0.030927835051546393,0.010309278350515464,0.05154639175257732,0.10309278350515463,0.13917525773195877,0.23711340206185566,0.005154639175257732
entorhinal-lh,0.16,0.4533333333333333,0.08,0.0,0.04,0.0,0.12,0.14666666666666667
frontalpole-lh,0.08333333333333333,0.1111111111111111,0.5416666666666666,0.2638888888888889,0.0,0.0,0.0,0.0
frontalpole-rh,0.032,0.0,0.176,0.64,0.04,0.112,0.0,0.0
fusiform-lh,0.12142857142857143,0.05,0.014285714285714285,0.02142857142857143,0.36428571428571427,0.20714285714285716,0.21428571428571427,0.007142857142857143
lingual-lh,0.10625,0.00625,0.00625,0.09375,0.18125,0.45625,0.15,0.0
parahippocampal-lh,0.22580645161290322,0.06989247311827956,0.0,0.0,0.15591397849462366,0.17204301075268819,0.34408602150537637,0.03225806451612903
temporalpole-lh,0.1724137931034483,0.3793103448275862,0.0,0.0,0.0,0.0,0.13793103448275862,0.3103448275862069
