,frontalpole-lh,frontalpole-rh,isthmuscingulate-rh,medialorbitofrontal-lh,parahippocampal-rh,pericalcarine-rh,rostralanteriorcingulate-lh,temporalpole-rh
frontalpole-lh,0.4432471264367816,0.12931034482758622,0.0,0.2959770114942529,0.008620689655172414,0.005747126436781609,0.11063218390804598,0.00646551724137931
frontalpole-rh,0.18163054695562436,0.49742002063983487,0.0,0.09184726522187822,0.006191950464396285,0.018575851393188854,0.17337461300309598,0.030959752321981424
isthmuscingulate-rh,0.0,0.0,0.5260545905707196,0.0,0.28866832092638545,0.10752688172043011,0.0,0.07775020678246485
medialorbitofrontal-lh,0.29915134370579916,0.07001414427157002,0.0,0.48585572842998587,0.01768033946251768,0.0,0.0876944837340877,0.039603960396039604
parahippocampal-rh,0.00904977375565611,0.0030165912518853697,0.26244343891402716,0.020361990950226245,0.48868778280542985,0.06259426847662142,0.0015082956259426848,0.15233785822021115
pericalcarine-rh,0.006741573033707865,0.020224719101123594,0.1550561797752809,0.0,0.1,0.6966292134831461,0.012359550561797753,0.008988764044943821
rostralanteriorcingulate-lh,0.16852678571428573,0.19642857142857142,0.0,0.13169642857142858,0.004464285714285714,0.010044642857142858,0.4888392857142857,0.0
temporalpole-rh,0.013292433537832311,0.03067484662576687,0.08793456032719836,0.06748466257668712,0.19427402862985685,0.006134969325153374,0.0,0.6002044989775052
