,frontalpole-lh,frontalpole-rh,isthmuscingulate-rh,medialorbitofrontal-lh,parahippocampal-rh,pericalcarine-rh,rostralanteriorcingulate-lh,temporalpole-rh
frontalpole-lh,0.348159509202454,0.17331288343558282,0.0,0.25766871165644173,0.007668711656441718,0.012269938650306749,0.18711656441717792,0.013803680981595092
frontalpole-rh,0.3024523160762943,0.2997275204359673,0.0,0.17983651226158037,0.01634877384196185,0.01634877384196185,0.18528610354223432,0.0
isthmuscingulate-rh,0.0,0.0,0.38819875776397517,0.0,0.36335403726708076,0.08695652173913043,0.0,0.16149068322981366
medialorbitofrontal-lh,0.28807947019867547,0.11920529801324503,0.0,0.3609271523178808,0.0,0.0,0.152317880794702,0.07947019867549669
parahippocampal-rh,0.006396588486140725,0.008528784648187633,0.24946695095948826,0.0,0.44562899786780386,0.1023454157782516,0.0042643923240938165,0.18336886993603413
pericalcarine-rh,0.030612244897959183,0.02040816326530612,0.16326530612244897,0.0,0.2653061224489796,0.47959183673469385,0.0,0.04081632653061224
rostralanteriorcingulate-lh,0.2977667493796526,0.17369727047146402,0.0,0.21588089330024815,0.009925558312655087,0.0,0.3027295285359802,0.0
temporalpole-rh,0.033766233766233764,0.0,0.12467532467532468,0.14025974025974025,0.2077922077922078,0.015584415584415584,0.0,0.4779220779220779
