,frontalpole-lh,frontalpole-rh,isthmuscingulate-rh,medialorbitofrontal-lh,parahippocampal-rh,pericalcarine-rh,rostralanteriorcingulate-lh,temporalpole-rh
frontalpole-lh,0.4959677419354839,0.1350806451612903,0.0,0.3024193548387097,0.014112903225806451,0.0,0.05241935483870968,0.0
frontalpole-rh,0.3869047619047619,0.4166666666666667,0.0,0.13690476190476192,0.0,0.0,0.05952380952380952,0.0
isthmuscingulate-rh,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
medialorbitofrontal-lh,0.34966592427616927,0.060133630289532294,0.0,0.45879732739420936,0.0556792873051225,0.0,0.05790645879732739,0.017817371937639197
parahippocampal-rh,0.05232558139534884,0.0,0.0,0.1569767441860465,0.48255813953488375,0.0,0.0,0.3081395348837209
pericalcarine-rh,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
rostralanteriorcingulate-lh,0.29213483146067415,0.1348314606741573,0.0,0.29213483146067415,0.0,0.0,0.2808988764044944,0.0
temporalpole-rh,0.0,0.0,0.0,0.07741935483870968,0.3419354838709677,0.0,0.0,0.5806451612903226
