,caudalanteriorcingulate-lh,frontalpole-lh,frontalpole-rh,fusiform-lh,isthmuscingulate-rh,parahippocampal-rh,rostralanteriorcingulate-lh,rostralanteriorcingulate-rh
caudalanteriorcingulate-lh,0.49550286181520853,0.04905968928863451,0.06541291905151267,0.018806214227309895,0.07031888798037612,0.10629599345870809,0.11447260834014718,0.08013082583810302
frontalpole-lh,0.05211141060197664,0.5211141060197664,0.12398921832884097,0.0,0.027852650494159928,0.026954177897574125,0.06289308176100629,0.18508535489667566
frontalpole-rh,0.05813040062843677,0.10526315789473684,0.42419481539670073,0.002356637863315004,0.06441476826394343,0.014925373134328358,0.11390416339355852,0.21681068342498036
fusiform-lh,0.017101710171017102,0.0,0.004500450045004501,0.4302430243024302,0.3771377137713771,0.043204320432043204,0.1278127812781278,0.0
isthmuscingulate-rh,0.05125148986889154,0.018474374255065554,0.050059594755661505,0.24255065554231228,0.3778307508939213,0.058402860548271755,0.14064362336114422,0.060786650774731825
parahippocampal-rh,0.12287334593572778,0.030245746691871456,0.020793950850661626,0.03780718336483932,0.08128544423440454,0.6465028355387523,0.057655954631379965,0.002835538752362949
rostralanteriorcingulate-lh,0.08855154965211891,0.04554079696394687,0.09930423782416192,0.09234661606578115,0.1562302340290955,0.03731815306767868,0.3757115749525617,0.10499683744465528
rostralanteriorcingulate-rh,0.06574141709276844,0.14609203798392986,0.197954711468225,0.0,0.07158509861212564,0.0007304601899196494,0.1139517896274653,0.4039444850255661
