,frontalpole-lh,frontalpole-rh,lateralorbitofrontal-lh,medialorbitofrontal-lh,parahippocampal-rh,rostralanteriorcingulate-lh,temporalpole-lh,temporalpole-rh
frontalpole-lh,0.45533391153512576,0.1222896790980052,0.06157849089332177,0.08065915004336513,0.0,0.07545533391153512,0.204683434518647,0.0
frontalpole-rh,0.18985507246376812,0.6173913043478261,0.005797101449275362,0.0,0.0,0.007246376811594203,0.17971014492753623,0.0
lateralorbitofrontal-lh,0.09472259810554803,0.008119079837618403,0.5115020297699594,0.15832205683355885,0.0,0.2273342354533153,0.0,0.0
medialorbitofrontal-lh,0.09885535900104059,0.0,0.11342351716961499,0.5681581685744017,0.04994797086368366,0.13943808532778357,0.030176899063475548,0.0
parahippocampal-rh,0.0,0.0,0.0,0.05622489959839357,0.7603748326639893,0.0,0.11378848728246319,0.06961178045515395
rostralanteriorcingulate-lh,0.1087216248506571,0.0035842293906810036,0.2078853046594982,0.16487455197132617,0.0,0.5005973715651135,0.0,0.014336917562724014
temporalpole-lh,0.24324324324324326,0.13413413413413414,0.0,0.02702702702702703,0.08108108108108109,0.0,0.47847847847847846,0.036036036036036036
temporalpole-rh,0.0030349013657056147,0.0,0.0,0.0,0.07283763277693475,0.015174506828528073,0.057663125948406675,0.8512898330804249
