timestamp,bankssts-lh,bankssts-rh,caudalanteriorcingulate-lh,caudalanteriorcingulate-rh,caudalmiddlefrontal-lh,caudalmiddlefrontal-rh,cuneus-lh,cuneus-rh,entorhinal-lh,entorhinal-rh,frontalpole-lh,frontalpole-rh,fusiform-lh,fusiform-rh,inferiorparietal-lh,inferiorparietal-rh,inferiortemporal-lh,inferiortemporal-rh,insula-lh,insula-rh,isthmuscingulate-lh,isthmuscingulate-rh,lateraloccipital-lh,lateraloccipital-rh,lateralorbitofrontal-lh,lateralorbitofrontal-rh,lingual-lh,lingual-rh,medialorbitofrontal-lh,medialorbitofrontal-rh,middletemporal-lh,middletemporal-rh,paracentral-lh,paracentral-rh,parahippocampal-lh,parahippocampal-rh,parsopercularis-lh,parsopercularis-rh,parsorbitalis-lh,parsorbitalis-rh,parstriangularis-lh,parstriangularis-rh,pericalcarine-lh,pericalcarine-rh,postcentral-lh,postcentral-rh,posteriorcingulate-lh,posteriorcingulate-rh,precentral-lh,precentral-rh,precuneus-lh,precuneus-rh,rostralanteriorcingulate-lh,rostralanteriorcingulate-rh,rostralmiddlefrontal-lh,rostralmiddlefrontal-rh,superiorfrontal-lh,superiorfrontal-rh,superiorparietal-lh,superiorparietal-rh,superiortemporal-lh,superiortemporal-rh,supramarginal-lh,supramarginal-rh,temporalpole-lh,temporalpole-rh,transversetemporal-lh,transversetemporal-rh
0,0.0304647,0.584911,0.239419,0.109346,0.0178097,-0.130352,0.808027,0.0451955,0.11281,0.047627,0.467018,0.354672,0.40661,0.225024,0.169485,0.202983,0.0349939,-0.000318208,0.445142,0.612104,0.412481,0.616614,0.697121,0.420706,0.467708,0.437212,0.363355,0.239016,0.483004,0.24447,0.0748485,0.119215,0.568663,0.248487,0.319649,0.296555,0.0805845,0.0733504,0.187676,0.196982,0.0953904,0.11518,0.767181,0.577625,0.0511557,0.0216262,0.305209,0.180271,0.0398127,0.0562471,0.49328,0.365462,0.608152,0.251579,0.320413,0.0598183,0.0594261,-0.0681563,0.498778,0.378933,0.15589,0.0770383,-0.0564533,0.0202567,0.0145968,0.377436,0.163991,0.317447
0.000999984,0.0333847,0.584886,0.241486,0.110294,0.0186592,-0.130615,0.81244,0.0454577,0.114064,0.04736,0.469292,0.355349,0.406934,0.224707,0.170815,0.202526,0.032691,-0.000674117,0.44496,0.61575,0.413563,0.617764,0.70023,0.420943,0.470126,0.439139,0.363065,0.239374,0.483353,0.245176,0.0787961,0.118493,0.571758,0.249776,0.317728,0.297622,0.0813056,0.073804,0.18922,0.198382,0.096212,0.116233,0.7701,0.578609,0.0508579,0.0213786,0.307611,0.182485,0.039153,0.0563104,0.495456,0.3659,0.609398,0.251785,0.3232,0.0601219,0.059511,-0.0682141,0.501163,0.379216,0.156153,0.0769498,-0.0562663,0.0204525,0.0156096,0.376503,0.165088,0.319741
0.00199997,0.0363184,0.584823,0.243552,0.111244,0.0195123,-0.130869,0.816831,0.0457209,0.115331,0.047096,0.47154,0.356009,0.407268,0.224391,0.172151,0.202059,0.0303829,-0.0010302,0.444776,0.61939,0.414629,0.618895,0.703315,0.421155,0.472535,0.441059,0.362759,0.239722,0.483674,0.245865,0.0827527,0.117764,0.57484,0.25106,0.315778,0.298692,0.0820185,0.0742476,0.190761,0.199779,0.0970322,0.117288,0.772998,0.579563,0.0505543,0.0211309,0.310011,0.184709,0.0384855,0.0563689,0.497624,0.366325,0.610619,0.251982,0.325993,0.0604306,0.0595983,-0.0682674,0.503543,0.379481,0.156404,0.0768572,-0.0560604,0.0206517,0.016626,0.375557,0.166169,0.322035
0.00299995,0.0392647,0.584724,0.245618,0.112195,0.0203684,-0.131115,0.8212,0.0459852,0.116611,0.046835,0.473763,0.356652,0.407613,0.224078,0.173493,0.201581,0.0280705,-0.00138633,0.444591,0.623027,0.415678,0.620007,0.706375,0.421344,0.474934,0.442969,0.362436,0.240058,0.483968,0.246537,0.0867169,0.117029,0.577908,0.25234,0.313801,0.299765,0.0827234,0.0746812,0.1923,0.20117,0.0978508,0.118346,0.775874,0.580487,0.0502449,0.0208832,0.312411,0.186943,0.0378105,0.0564228,0.499783,0.366736,0.611812,0.25217,0.328792,0.0607446,0.0596879,-0.0683162,0.50592,0.379728,0.156645,0.0767607,-0.0558351,0.0208543,0.0176462,0.374597,0.167234,0.324327
0.00399993,0.0422229,0.584587,0.247683,0.113149,0.0212272,-0.131351,0.825545,0.0462505,0.117904,0.046577,0.475961,0.357278,0.407969,0.223767,0.17484,0.201092,0.0257548,-0.00174236,0.444407,0.626658,0.416712,0.621099,0.70941,0.421508,0.477324,0.444871,0.362096,0.240384,0.484234,0.247192,0.0906873,0.116286,0.580964,0.253616,0.311797,0.30084,0.0834205,0.0751049,0.193835,0.202556,0.0986675,0.119406,0.778727,0.58138,0.0499298,0.0206357,0.314809,0.189187,0.037128,0.0564718,0.501934,0.367134,0.612979,0.25235,0.331596,0.0610638,0.0597797,-0.0683603,0.508293,0.379957,0.156873,0.0766601,-0.0555897,0.0210603,0.0186699,0.373625,0.168281,0.326617
0.00499992,0.0451917,0.584414,0.249748,0.114104,0.0220882,-0.131579,0.829867,0.0465169,0.11921,0.0463221,0.478133,0.357886,0.408336,0.22346,0.176193,0.200592,0.0234368,-0.00209817,0.444223,0.630285,0.417729,0.622171,0.71242,0.421648,0.479703,0.446763,0.36174,0.240699,0.484473,0.247829,0.0946622,0.115538,0.584005,0.254886,0.309766,0.301919,0.08411,0.0755187,0.195368,0.203938,0.0994821,0.120469,0.781558,0.582244,0.049609,0.0203883,0.317205,0.191439,0.0364384,0.0565162,0.504075,0.367519,0.61412,0.252522,0.334404,0.0613883,0.0598734,-0.0683995,0.510663,0.380167,0.157089,0.0765557,-0.0553233,0.02127,0.0196971,0.37264,0.169309,0.328904
0.0059999,0.0481701,0.584203,0.251812,0.11506,0.0229511,-0.131798,0.834165,0.0467842,0.120527,0.0460704,0.480278,0.358479,0.408714,0.223156,0.177552,0.200081,0.0211174,-0.00245361,0.444042,0.633905,0.418731,0.623224,0.715405,0.421764,0.482072,0.448647,0.361368,0.241003,0.484686,0.24845,0.0986403,0.114783,0.587034,0.256152,0.307709,0.302999,0.084792,0.0759226,0.196897,0.205313,0.100294,0.121535,0.784367,0.583077,0.0492826,0.0201412,0.3196,0.193701,0.0357418,0.0565558,0.506207,0.367891,0.615233,0.252687,0.337217,0.061718,0.0599688,-0.0684336,0.513028,0.380361,0.157292,0.0764473,-0.0550354,0.0214835,0.0207277,0.371642,0.170317,0.33119
0.00699988,0.051157,0.583954,0.253874,0.116019,0.0238155,-0.132008,0.83844,0.0470526,0.121857,0.0458218,0.482398,0.359054,0.409104,0.222857,0.178916,0.19956,0.0187975,-0.00280855,0.443864,0.63752,0.419716,0.624258,0.718364,0.421856,0.484431,0.450521,0.36098,0.241296,0.484871,0.249053,0.10262,0.114021,0.590048,0.257412,0.305626,0.304082,0.0854666,0.0763167,0.198422,0.206684,0.101104,0.122604,0.787153,0.583881,0.0489507,0.0198945,0.321993,0.195971,0.0350384,0.0565907,0.50833,0.36825,0.616321,0.252844,0.340033,0.0620531,0.0600657,-0.0684623,0.515389,0.380536,0.157484,0.0763349,-0.0547257,0.0217011,0.0217617,0.370632,0.171302,0.333472
0.00799987,0.0541511,0.583668,0.255936,0.116979,0.0246811,-0.132209,0.84269,0.047322,0.123198,0.0455764,0.484491,0.359614,0.409506,0.222562,0.180286,0.199028,0.0164783,-0.00316285,0.44369,0.641129,0.420685,0.625272,0.721297,0.421924,0.486778,0.452385,0.360577,0.241578,0.485029,0.249639,0.1066,0.113254,0.593049,0.258668,0.303519,0.305167,0.086134,0.076701,0.199944,0.208048,0.101912,0.123676,0.789917,0.584653,0.0486134,0.0196483,0.324384,0.198249,0.0343285,0.0566208,0.510443,0.368596,0.617381,0.252993,0.342853,0.0623934,0.0601639,-0.0684854,0.517745,0.380693,0.157663,0.0762187,-0.0543943,0.0219233,0.0227991,0.369609,0.172264,0.335751
0.00899985,0.0571513,0.583345,0.257995,0.117941,0.0255476,-0.132401,0.846915,0.0475923,0.124549,0.0453342,0.486558,0.360158,0.40992,0.222271,0.181661,0.198486,0.0141606,-0.00351637,0.44352,0.64473,0.421639,0.626267,0.724204,0.421968,0.489115,0.454239,0.360158,0.241849,0.485161,0.250207,0.110578,0.11248,0.596036,0.259919,0.301388,0.306254,0.0867944,0.0770755,0.201461,0.209407,0.102716,0.12475,0.792657,0.585396,0.0482707,0.0194028,0.326773,0.200536,0.0336122,0.0566461,0.512546,0.368929,0.618415,0.253136,0.345676,0.0627392,0.0602632,-0.0685026,0.520098,0.380833,0.15783,0.0760985,-0.0540421,0.0221503,0.0238396,0.368574,0.173201,0.338027
