,Fp1,Fz,F3,F7,FT9,FC5,FC1,C3,T7,TP9,CP5,CP1,Pz,P3,P7,O1,Oz,O2,P4,P8,TP10,CP6,CP2,Cz,C4,T8,FT10,FC6,FC2,F4,F8,AF7,AF3,AFz,F1,F5,FT7,FC3,C1,C5,TP7,CP3,P1,P5,PO7,PO3,POz,PO4,PO8,P6,P2,CPz,CP4,TP8,C6,C2,FC4,FT8,F6,AF4,F2,FCz
Fp1,0.0851063829787234,0.0,0.0,0.0,0.0032733224222585926,0.005455537370430988,0.00872885979268958,0.009819967266775777,0.01691216584833606,0.019094380796508457,0.0070921985815602835,0.009819967266775777,0.01309328968903437,0.0010911074740861974,0.031096563011456628,0.00436442989634479,0.015275504637206765,0.0032733224222585926,0.006546644844517185,0.00436442989634479,0.016366612111292964,0.00872885979268958,0.02127659574468085,0.015275504637206765,0.022913256955810146,0.028914348063284235,0.0010911074740861974,0.010911074740861976,0.0,0.0010911074740861974,0.05837424986361157,0.03491543917075832,0.0032733224222585926,0.06382978723404255,0.012002182214948172,0.006001091107474086,0.022913256955810146,0.033278777959629025,0.00872885979268958,0.018548827059465357,0.002727768685215494,0.01691216584833606,0.012002182214948172,0.019639934533551555,0.010365521003818877,0.01745771958537916,0.024549918166939442,0.02236770321876705,0.015275504637206765,0.015275504637206765,0.01691216584833606,0.011456628477905073,0.00872885979268958,0.015821058374249863,0.010911074740861976,0.013638843426077468,0.002727768685215494,0.02673213311511184,0.014729950900163666,0.06492089470812876,0.002182214948172395,0.02182214948172395
Fz,0.0,0.04843131282363692,0.015839171489491318,0.02771855010660981,0.020103563813585135,0.021321961620469083,0.018275967103259214,0.013097776424002438,0.0185805665549802,0.010356381358513555,0.01187937861711849,0.014316174230886384,0.0039597928723728295,0.01370697532744441,0.012183978068839476,0.017362168748096252,0.018275967103259214,0.019494364910143162,0.024063356685957965,0.006396588486140725,0.007005787389582699,0.015839171489491318,0.010356381358513555,0.014620773682607372,0.01279317697228145,0.018885166006701187,0.031982942430703626,0.031373743527261654,0.02832774901005178,0.045994517209869024,0.0,0.0024367956137678953,0.03655193420651843,0.0,0.028023149558330795,0.04325312214438014,0.007919585744745659,0.01675296984465428,0.016143770941212304,0.016448370392933294,0.015534572037770332,0.008224185196466647,0.003350593968930856,0.017971367651538228,0.02375875723423698,0.006701187937861712,0.01279317697228145,0.008528784648187633,0.007005787389582699,0.007005787389582699,0.003350593968930856,0.018275967103259214,0.02162656107219007,0.007005787389582699,0.02040816326530612,0.013402375875723424,0.015839171489491318,0.005482790130977765,0.023454157782515993,0.0,0.030155345720377702,0.010051781906792567
F3,0.0,0.01763409257898604,0.06245407788390889,0.03747244673034533,0.03710506980161646,0.034900808229243206,0.017266715650257163,0.01322556943423953,0.034533431300514325,0.005143277002204262,0.022409992652461425,0.020573108008817047,0.013592946362968405,0.02902277736958119,0.0011021307861866275,0.022409992652461425,0.035635562086700955,0.02645113886847906,0.020573108008817047,0.01322556943423953,0.011021307861866276,0.0029390154298310064,0.012490815576781777,0.024246877296105803,0.008449669360764144,0.0029390154298310064,0.0213078618662748,0.015062454077883909,0.03269654665686995,0.024981631153563555,0.0,0.015429831006612785,0.015429831006612785,0.0,0.022409992652461425,0.028655400440852314,0.00440852314474651,0.0003673769287288758,0.004775900073475386,0.014327700220426157,0.03306392358559882,0.0036737692872887582,0.013592946362968405,0.0018368846436443791,0.012858192505510653,0.0,0.0033063923585598823,0.0033063923585598823,0.011021307861866276,0.010286554004408524,0.0106539309331374,0.021675238795003673,0.009919177075679648,0.011021307861866276,0.02461425422483468,0.012858192505510653,0.009551800146950772,0.013592946362968405,0.022777369581190303,0.0,0.030124908155767818,0.013592946362968405
F7,0.0,0.026756836224639813,0.029697147897677155,0.05468979711849456,0.04351661276095266,0.013525433695971773,0.035283740076448106,0.024110555718906204,0.014995589532490444,0.0017641870038224052,0.014113496030579242,0.022640399882387533,0.009703028521023229,0.014701558365186709,0.013819464863275507,0.009703028521023229,0.014701558365186709,0.024992649220817408,0.01587768303440165,0.009997059688326962,0.008820935019112026,0.013819464863275507,0.006174654513378418,0.012937371361364304,0.004116436342252279,0.017641870038224053,0.02999117906498089,0.020582181711261395,0.01970008820935019,0.029109085563069684,0.0,0.004998529844163481,0.027932960893854747,0.0,0.01822993237283152,0.037635989414877974,0.0008820935019112026,0.014995589532490444,0.00911496618641576,0.011761246692149369,0.01822993237283152,0.008820935019112026,0.010879153190238165,0.021464275213172596,0.018523963540135253,0.0023522493384298734,0.010585122022934431,0.005880623346074684,0.008820935019112026,0.008820935019112026,0.013525433695971773,0.0317553660688033,0.026168773890032342,0.008820935019112026,0.022934431049691267,0.017641870038224053,0.014113496030579242,0.006174654513378418,0.018817994707438987,0.0,0.03910614525139665,0.0035283740076448105
FT9,0.0022935779816513763,0.020314547837483616,0.0327653997378768,0.047182175622542594,0.05897771952817824,0.01703800786369594,0.03571428571428571,0.02490170380078637,0.016710353866317168,0.0022935779816513763,0.016710353866317168,0.025884665792922673,0.017693315858453473,0.019003931847968544,0.014416775884665793,0.009829619921363041,0.016710353866317168,0.020969855832241154,0.014089121887287025,0.011140235910878113,0.009501965923984272,0.010484927916120577,0.007208387942332897,0.011795543905635648,0.004259501965923985,0.013433813892529489,0.026867627785058978,0.0163826998689384,0.023591087811271297,0.023591087811271297,0.0,0.009829619921363041,0.020314547837483616,0.0022935779816513763,0.016055045871559634,0.030471821756225426,0.000982961992136304,0.010812581913499346,0.00655307994757536,0.010484927916120577,0.019331585845347315,0.002621231979030144,0.010484927916120577,0.01998689384010485,0.016055045871559634,0.0022935779816513763,0.01310615989515072,0.011467889908256881,0.009501965923984272,0.009501965923984272,0.019331585845347315,0.03505897771952818,0.02490170380078637,0.009501965923984272,0.0245740498034076,0.01310615989515072,0.01310615989515072,0.005570117955439056,0.01998689384010485,0.0022935779816513763,0.034403669724770644,0.004259501965923985
FC5,0.0024813895781637717,0.021712158808933003,0.03008684863523573,0.014267990074441687,0.016439205955334987,0.05552109181141439,0.0037220843672456576,0.0,0.04218362282878412,0.02760545905707196,0.016129032258064516,0.013647642679900745,0.00620347394540943,0.030397022332506202,0.0,0.02915632754342432,0.04001240694789082,0.013337468982630272,0.022642679900744415,0.01457816377171216,0.013957816377171216,0.0,0.026364764267990073,0.020781637717121586,0.018610421836228287,0.007754342431761787,0.021401985111662532,0.022022332506203474,0.02977667493796526,0.02946650124069479,0.004652605459057072,0.01054590570719603,0.019540942928039703,0.0021712158808933004,0.02977667493796526,0.021712158808933003,0.02512406947890819,0.0021712158808933004,0.007754342431761787,0.022642679900744415,0.032568238213399506,0.006823821339950372,0.007444168734491315,0.0021712158808933004,0.01054590570719603,0.006513647642679901,0.004342431761786601,0.008064516129032258,0.013957816377171216,0.013027295285359801,0.004032258064516129,0.008684863523573201,0.006513647642679901,0.013957816377171216,0.016129032258064516,0.011476426799007445,0.007444168734491315,0.013027295285359801,0.028225806451612902,0.003101736972704715,0.013957816377171216,0.03163771712158809
FC1,0.005092297899427116,0.01782304264799491,0.015595162316995544,0.03851050286441757,0.03723742838956079,0.003500954805856143,0.061744112030553785,0.028962444302991726,0.005092297899427116,0.0022278803309993636,0.008274984086569064,0.02196053469127944,0.015913430935709738,0.003500954805856143,0.030553787396562698,0.001273074474856779,0.0038192234245703373,0.018777848504137492,0.010821133036282623,0.007001909611712286,0.0060471037555697,0.020687460216422662,0.003182686187141948,0.004137492043284532,0.0,0.028007638446849142,0.029598981540420115,0.020687460216422662,0.010502864417568428,0.020369191597708464,0.001273074474856779,0.002864417568427753,0.024824952259707194,0.002864417568427753,0.011139401654996817,0.03564608529598982,0.0009548058561425843,0.02737110120942075,0.0120942075111394,0.0022278803309993636,0.003182686187141948,0.01941438574156588,0.01782304264799491,0.030553787396562698,0.023551877784850413,0.011457670273711012,0.023551877784850413,0.013685550604710375,0.0060471037555697,0.008911521323997454,0.031190324633991087,0.046467218332272436,0.03532781667727562,0.0060471037555697,0.028007638446849142,0.022278803309993635,0.019732654360280075,0.0009548058561425843,0.007001909611712286,0.0038192234245703373,0.03851050286441757,0.00031826861871419476
C3,0.00949050949050949,0.02097902097902098,0.016983016983016984,0.03996003996003996,0.036463536463536464,0.0,0.04095904095904096,0.08591408591408592,0.0,0.0,0.01898101898101898,0.029970029970029972,0.02047952047952048,0.005494505494505495,0.027972027972027972,0.001998001998001998,0.000999000999000999,0.011488511488511488,0.00949050949050949,0.011488511488511488,0.011988011988011988,0.024975024975024976,0.012987012987012988,0.017982017982017984,0.011488511488511488,0.01998001998001998,0.01948051948051948,0.02147852147852148,0.015484515484515484,0.023476523476523476,0.002997002997002997,0.00999000999000999,0.023476523476523476,0.00999000999000999,0.000999000999000999,0.03146853146853147,0.0,0.024975024975024976,0.0,0.0,0.0,0.004995004995004995,0.01098901098901099,0.028471528471528472,0.01998001998001998,0.03396603396603397,0.024475524475524476,0.01998001998001998,0.011988011988011988,0.011488511488511488,0.02197802197802198,0.030969030969030968,0.02147852147852148,0.011988011988011988,0.013486513486513486,0.007992007992007992,0.006993006993006993,0.0024975024975024975,0.01098901098901099,0.00999000999000999,0.022977022977022976,0.0
T7,0.008252703471826979,0.017359134889015367,0.027888446215139442,0.014797951052931132,0.014513375071143995,0.03927148548662493,0.0042686397268070575,0.0,0.05520774046670461,0.022481502561183836,0.023619806488332385,0.01508252703471827,0.010244735344336939,0.02333523050654525,0.0,0.025611838360842343,0.04183266932270916,0.008821855435401251,0.016220830961866817,0.016789982925441094,0.012236767216846899,0.0,0.026465566306203756,0.028457598178713718,0.02333523050654525,0.011667615253272624,0.01593625498007968,0.017359134889015367,0.02390438247011952,0.02390438247011952,0.01109846328969835,0.017928286852589643,0.01906659077973819,0.008537279453614115,0.024758110415480934,0.01906659077973819,0.020204894706886738,0.007398975526465566,0.009675583380762664,0.023619806488332385,0.029880478087649404,0.00199203187250996,0.008252703471826979,0.00199203187250996,0.008537279453614115,0.005122367672168469,0.00910643141718839,0.00796812749003984,0.01109846328969835,0.010244735344336939,0.00796812749003984,0.006260671599317018,0.0099601593625498,0.01109846328969835,0.014228799089356859,0.01593625498007968,0.008821855435401251,0.022481502561183836,0.022766078542970972,0.011383039271485486,0.011667615253272624,0.033010813887307915
TP9,0.014435695538057743,0.016185476815398076,0.006124234470691163,0.0026246719160104987,0.0030621172353455816,0.03718285214348206,0.0026246719160104987,0.0,0.03412073490813648,0.06867891513560805,0.004811898512685914,0.02099737532808399,0.008748906386701663,0.012248468941382326,0.0008748906386701663,0.0284339457567804,0.0284339457567804,0.005686789151356081,0.019247594050743656,0.017935258092738406,0.013123359580052493,0.0,0.03674540682414698,0.023184601924759404,0.021872265966754154,0.021872265966754154,0.017497812773403325,0.024934383202099737,0.016622922134733157,0.021872265966754154,0.016185476815398076,0.0026246719160104987,0.026246719160104987,0.006561679790026247,0.03718285214348206,0.02230971128608924,0.051618547681539804,0.013123359580052493,0.005686789151356081,0.01968503937007874,0.016622922134733157,0.01268591426071741,0.0,0.003499562554680665,0.008748906386701663,0.011811023622047244,0.013560804899387576,0.011373578302712161,0.013123359580052493,0.012248468941382326,0.004811898512685914,0.003499562554680665,0.005249343832020997,0.013123359580052493,0.010498687664041995,0.01706036745406824,0.008748906386701663,0.020122484689413824,0.02712160979877515,0.008311461067366578,0.004374453193350831,0.04199475065616798
