,bankssts-rh,frontalpole-rh,lateralorbitofrontal-rh,medialorbitofrontal-lh,medialorbitofrontal-rh,parahippocampal-lh,rostralanteriorcingulate-lh,rostralanteriorcingulate-rh
bankssts-rh,0.33078393881453155,0.06309751434034416,0.09177820267686425,0.1739961759082218,0.09369024856596558,0.0,0.15296367112810708,0.09369024856596558
frontalpole-rh,0.06030150753768844,0.3165829145728643,0.1273031825795645,0.08040201005025126,0.09045226130653267,0.01340033500837521,0.1423785594639866,0.16917922948073702
lateralorbitofrontal-rh,0.08077544426494346,0.1260096930533118,0.2455573505654281,0.10339256865912763,0.15993537964458804,0.0,0.14054927302100162,0.14378029079159935
medialorbitofrontal-lh,0.16396396396396395,0.07927927927927927,0.11171171171171171,0.20540540540540542,0.13153153153153152,0.0,0.17657657657657658,0.13153153153153152
medialorbitofrontal-rh,0.08952702702702703,0.08783783783783784,0.16385135135135134,0.1266891891891892,0.23141891891891891,0.0,0.16047297297297297,0.14020270270270271
parahippocampal-lh,0.0,0.04484304932735426,0.0,0.0,0.0,0.9013452914798207,0.053811659192825115,0.0
rostralanteriorcingulate-lh,0.10430247718383312,0.11082138200782268,0.11082138200782268,0.1316818774445893,0.13298565840938723,0.01303780964797914,0.23859191655801826,0.1577574967405476
rostralanteriorcingulate-rh,0.06612685560053981,0.13090418353576247,0.12550607287449392,0.10121457489878542,0.12280701754385964,0.0,0.15789473684210525,0.29554655870445345
