,caudalanteriorcingulate-rh,frontalpole-lh,frontalpole-rh,lateralorbitofrontal-lh,medialorbitofrontal-lh,parsorbitalis-lh,rostralanteriorcingulate-lh,rostralanteriorcingulate-rh
caudalanteriorcingulate-rh,0.4375,0.1575,0.1625,0.0,0.04,0.0,0.135,0.0675
frontalpole-lh,0.162534435261708,0.36363636363636365,0.1652892561983471,0.0440771349862259,0.05509641873278237,0.0,0.15151515151515152,0.05785123966942149
frontalpole-rh,0.21474358974358973,0.20512820512820512,0.3782051282051282,0.0,0.0,0.0,0.04807692307692308,0.15384615384615385
lateralorbitofrontal-lh,0.0,0.04926108374384237,0.0,0.4827586206896552,0.13793103448275862,0.18226600985221675,0.10344827586206896,0.04433497536945813
medialorbitofrontal-lh,0.03349282296650718,0.04784688995215311,0.0,0.14832535885167464,0.3875598086124402,0.07416267942583732,0.20813397129186603,0.10047846889952153
parsorbitalis-lh,0.0,0.0,0.0,0.25830258302583026,0.1033210332103321,0.6383763837638377,0.0,0.0
rostralanteriorcingulate-lh,0.10952380952380952,0.13095238095238096,0.02619047619047619,0.1,0.20714285714285716,0.0,0.34523809523809523,0.08095238095238096
rostralanteriorcingulate-rh,0.09011627906976744,0.07848837209302326,0.13953488372093023,0.06395348837209303,0.13372093023255813,0.0,0.11046511627906977,0.38372093023255816
