,Fz,FT9,F8,Fp2,F6,AF8,AF4,FCz
Fz,0.5714285714285714,0.0,0.0,0.0,0.0,0.42857142857142855,0.0,0.0
FT9,0.0,0.33962264150943394,0.0,0.3113207547169811,0.0,0.0,0.0,0.3490566037735849
F8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Fp2,0.0,0.3229166666666667,0.0,0.34375,0.0,0.0,0.0,0.3333333333333333
F6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF8,0.5121951219512195,0.0,0.0,0.0,0.0,0.4878048780487805,0.0,0.0
AF4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FCz,0.0,0.3103448275862069,0.0,0.29310344827586204,0.0,0.0,0.0,0.39655172413793105
