,Fz,FT9,F8,Fp2,F6,AF8,AF4,FCz
Fz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FT9,0.0,0.6415094339622641,0.0,0.0,0.0,0.0,0.3584905660377358,0.0
F8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Fp2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF8,0.0,0.0,0.0,0.0,0.0,0.7681159420289855,0.0,0.2318840579710145
AF4,0.0,0.5135135135135135,0.0,0.0,0.0,0.0,0.4864864864864865,0.0
FCz,0.0,0.027777777777777776,0.0,0.0,0.0,0.3888888888888889,0.0,0.5833333333333334
