,Fz,FT9,F8,Fp2,F6,AF8,AF4,FCz
Fz,0.17616580310880828,0.16062176165803108,0.16062176165803108,0.0,0.17616580310880828,0.0,0.17616580310880828,0.15025906735751296
FT9,0.103125,0.209375,0.121875,0.0,0.18125,0.0,0.209375,0.175
F8,0.14798206278026907,0.17040358744394618,0.17040358744394618,0.0,0.17488789237668162,0.0,0.17488789237668162,0.16143497757847533
Fp2,0.0,0.0,0.0,0.5087719298245614,0.0,0.49122807017543857,0.0,0.0
F6,0.12110726643598616,0.18685121107266436,0.12802768166089964,0.0,0.2041522491349481,0.0,0.20761245674740483,0.1522491349480969
AF8,0.0,0.0,0.0,0.42857142857142855,0.0,0.5714285714285714,0.0,0.0
AF4,0.10736196319018405,0.19325153374233128,0.1196319018404908,0.0,0.18711656441717792,0.0,0.23006134969325154,0.16257668711656442
FCz,0.10877192982456141,0.2,0.13333333333333333,0.0,0.16842105263157894,0.0,0.19649122807017544,0.19298245614035087
