,Fz,FT9,F8,Fp2,F6,AF8,AF4,FCz
Fz,0.6,0.0,0.0,0.0,0.045454545454545456,0.0,0.35454545454545455,0.0
FT9,0.0,0.3076923076923077,0.0,0.34615384615384615,0.0,0.0,0.0,0.34615384615384615
F8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Fp2,0.0,0.06293706293706294,0.0,0.48951048951048953,0.0,0.0,0.0,0.44755244755244755
F6,0.35714285714285715,0.0,0.0,0.0,0.2857142857142857,0.0,0.35714285714285715,0.0
AF8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF4,0.47560975609756095,0.0,0.0,0.0,0.06097560975609756,0.0,0.4634146341463415,0.0
FCz,0.0,0.06040268456375839,0.0,0.4563758389261745,0.0,0.0,0.0,0.48322147651006714
