,P7,P8,TP10,FC3,CP3,PO8,P6,TP8
P7,0.4931506849315068,0.0,0.0,0.5068493150684932,0.0,0.0,0.0,0.0
P8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TP10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FC3,0.3958333333333333,0.0,0.0,0.6041666666666666,0.0,0.0,0.0,0.0
CP3,0.0,0.0,0.0,0.025,0.975,0.0,0.0,0.0
PO8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
P6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TP8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
