,CP5,P7,P8,TP10,Fp2,P5,PO7,TP8
CP5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
P7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
P8,0.0,0.0,0.8529411764705882,0.0,0.14705882352941177,0.0,0.0,0.0
TP10,0.0,0.0,0.0,0.3484848484848485,0.2878787878787879,0.0,0.0,0.36363636363636365
Fp2,0.0,0.0,0.06593406593406594,0.18681318681318682,0.5494505494505495,0.0,0.0,0.1978021978021978
P5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PO7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TP8,0.0,0.0,0.0,0.34328358208955223,0.29850746268656714,0.0,0.0,0.3582089552238806
