,P7,P8,TP10,FC3,CP3,PO8,P6,TP8
P7,0.5649717514124294,0.13559322033898305,0.0,0.1271186440677966,0.17231638418079095,0.0,0.0,0.0
P8,0.3057324840764331,0.643312101910828,0.0,0.0,0.050955414012738856,0.0,0.0,0.0
TP10,0.0,0.0,0.2345360824742268,0.0,0.05412371134020619,0.23711340206185566,0.23711340206185566,0.23711340206185566
FC3,0.3821138211382114,0.0,0.0,0.5365853658536586,0.08130081300813008,0.0,0.0,0.0
CP3,0.1318181818181818,0.01818181818181818,0.045454545454545456,0.020454545454545454,0.634090909090909,0.05,0.05,0.05
PO8,0.0,0.0,0.233502538071066,0.0,0.0583756345177665,0.23604060913705585,0.23604060913705585,0.23604060913705585
P6,0.0,0.0,0.233502538071066,0.0,0.0583756345177665,0.23604060913705585,0.23604060913705585,0.23604060913705585
TP8,0.0,0.0,0.233502538071066,0.0,0.0583756345177665,0.23604060913705585,0.23604060913705585,0.23604060913705585
