,parsopercularis-lh,parstriangularis-rh,postcentral-lh,precentral-rh,rostralmiddlefrontal-lh,superiorfrontal-lh,superiorfrontal-rh,superiorparietal-lh
parsopercularis-lh,0.19362745098039216,0.11274509803921569,0.11274509803921569,0.09558823529411764,0.15931372549019607,0.11274509803921569,0.11274509803921569,0.10049019607843138
parstriangularis-rh,0.12857142857142856,0.12857142857142856,0.12857142857142856,0.11142857142857143,0.12857142857142856,0.12857142857142856,0.12857142857142856,0.11714285714285715
postcentral-lh,0.12857142857142856,0.12857142857142856,0.12857142857142856,0.11142857142857143,0.12857142857142856,0.12857142857142856,0.12857142857142856,0.11714285714285715
precentral-rh,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125
rostralmiddlefrontal-lh,0.16326530612244897,0.11734693877551021,0.11734693877551021,0.09948979591836735,0.16326530612244897,0.11734693877551021,0.11734693877551021,0.10459183673469388
superiorfrontal-lh,0.12857142857142856,0.12857142857142856,0.12857142857142856,0.11142857142857143,0.12857142857142856,0.12857142857142856,0.12857142857142856,0.11714285714285715
superiorfrontal-rh,0.12857142857142856,0.12857142857142856,0.12857142857142856,0.11142857142857143,0.12857142857142856,0.12857142857142856,0.12857142857142856,0.11714285714285715
superiorparietal-lh,0.12539184952978055,0.12539184952978055,0.12539184952978055,0.12225705329153605,0.12539184952978055,0.12539184952978055,0.12539184952978055,0.12539184952978055
