,frontalpole-lh,frontalpole-rh,insula-rh,isthmuscingulate-rh,medialorbitofrontal-lh,parahippocampal-rh,rostralanteriorcingulate-lh,rostralanteriorcingulate-rh
frontalpole-lh,0.29208472686733555,0.173355629877369,0.038461538461538464,0.026755852842809364,0.23578595317725753,0.050724637681159424,0.16722408026755853,0.01560758082497213
frontalpole-rh,0.1741826381059752,0.3117249154453213,0.0016910935738444193,0.0,0.2237880496054115,0.014092446448703494,0.17192784667418265,0.10259301014656144
insula-rh,0.07650862068965517,0.005387931034482759,0.5571120689655172,0.05818965517241379,0.06357758620689655,0.18211206896551724,0.040948275862068964,0.016163793103448277
isthmuscingulate-rh,0.07633587786259542,0.0,0.08244274809160305,0.4305343511450382,0.05801526717557252,0.3267175572519084,0.025954198473282442,0.0
medialorbitofrontal-lh,0.18794642857142857,0.17767857142857144,0.02544642857142857,0.01607142857142857,0.30044642857142856,0.03526785714285714,0.184375,0.07276785714285715
parahippocampal-rh,0.08675373134328358,0.025186567164179104,0.15391791044776118,0.19776119402985073,0.07555970149253731,0.4048507462686567,0.055970149253731345,0.0
rostralanteriorcingulate-lh,0.15580286168521462,0.16057233704292528,0.019077901430842606,0.00794912559618442,0.21462639109697934,0.03073661897191309,0.2872284048754637,0.12400635930047695
rostralanteriorcingulate-rh,0.025547445255474453,0.16423357664233576,0.01551094890510949,0.0,0.1468978102189781,0.0,0.21350364963503649,0.4343065693430657
