,frontalpole-lh,frontalpole-rh,fusiform-lh,isthmuscingulate-rh,medialorbitofrontal-lh,parahippocampal-lh,parahippocampal-rh,rostralanteriorcingulate-rh
frontalpole-lh,0.2602827763496144,0.08547557840616966,0.09383033419023136,0.07840616966580977,0.2101542416452442,0.05334190231362468,0.11439588688946016,0.10411311053984576
frontalpole-rh,0.09670487106017192,0.45272206303724927,0.07020057306590258,0.07020057306590258,0.1683381088825215,0.06017191977077364,0.05945558739255014,0.022206303724928367
fusiform-lh,0.07782898105478751,0.05017921146953405,0.23604710701484896,0.15514592933947774,0.09216589861751152,0.18023553507424475,0.1858678955453149,0.022529441884280594
isthmuscingulate-rh,0.0693900391717963,0.05484051482932289,0.1706771124790151,0.25293788472299944,0.07330721880246223,0.17515388919977617,0.17179630665920537,0.0318970341354225
medialorbitofrontal-lh,0.18027397260273972,0.13095890410958905,0.09534246575342466,0.07068493150684932,0.28986301369863016,0.0526027397260274,0.11506849315068493,0.0652054794520548
parahippocampal-lh,0.049707602339181284,0.050292397660818715,0.20935672514619882,0.18421052631578946,0.05847953216374269,0.2672514619883041,0.17017543859649123,0.010526315789473684
parahippocampal-rh,0.08502598016060463,0.038261691072272085,0.16863486065186584,0.14407179971658007,0.10014170996693435,0.1336797354747284,0.2820028341993387,0.048181388757675955
rostralanteriorcingulate-rh,0.14156079854809436,0.02631578947368421,0.038112522686025406,0.0499092558983666,0.10254083484573502,0.014519056261343012,0.0925589836660617,0.5344827586206896
