,caudalmiddlefrontal-rh,inferiorparietal-rh,parsopercularis-lh,parstriangularis-rh,precentral-lh,precentral-rh,superiortemporal-lh,superiortemporal-rh
caudalmiddlefrontal-rh,0.13636363636363635,0.15151515151515152,0.0,0.15151515151515152,0.15151515151515152,0.15151515151515152,0.15151515151515152,0.10606060606060606
inferiorparietal-rh,0.1111111111111111,0.19753086419753085,0.0,0.14814814814814814,0.18518518518518517,0.13580246913580246,0.13580246913580246,0.08641975308641975
parsopercularis-lh,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
parstriangularis-rh,0.11842105263157894,0.17105263157894737,0.0,0.15789473684210525,0.17105263157894737,0.14473684210526316,0.14473684210526316,0.09210526315789473
precentral-lh,0.1111111111111111,0.19753086419753085,0.0,0.14814814814814814,0.18518518518518517,0.13580246913580246,0.13580246913580246,0.08641975308641975
precentral-rh,0.12162162162162163,0.16216216216216217,0.0,0.16216216216216217,0.16216216216216217,0.14864864864864866,0.14864864864864866,0.0945945945945946
superiortemporal-lh,0.12162162162162163,0.16216216216216217,0.0,0.16216216216216217,0.16216216216216217,0.14864864864864866,0.14864864864864866,0.0945945945945946
superiortemporal-rh,0.14545454545454545,0.14545454545454545,0.0,0.14545454545454545,0.14545454545454545,0.14545454545454545,0.14545454545454545,0.12727272727272726
