,caudalmiddlefrontal-rh,parstriangularis-rh,rostralmiddlefrontal-lh,rostralmiddlefrontal-rh,superiortemporal-lh,superiortemporal-rh,supramarginal-lh,supramarginal-rh
caudalmiddlefrontal-rh,0.14233576642335766,0.06934306569343066,0.145985401459854,0.14233576642335766,0.14233576642335766,0.09854014598540146,0.14233576642335766,0.11678832116788321
parstriangularis-rh,0.12582781456953643,0.11920529801324503,0.12582781456953643,0.12582781456953643,0.12582781456953643,0.12582781456953643,0.12582781456953643,0.12582781456953643
rostralmiddlefrontal-lh,0.14084507042253522,0.06690140845070422,0.15140845070422534,0.1443661971830986,0.1443661971830986,0.09507042253521127,0.1443661971830986,0.11267605633802817
rostralmiddlefrontal-rh,0.1413427561837456,0.06713780918727916,0.14840989399293286,0.14487632508833923,0.14487632508833923,0.09540636042402827,0.14487632508833923,0.11307420494699646
superiortemporal-lh,0.1384083044982699,0.0657439446366782,0.14878892733564014,0.1453287197231834,0.14878892733564014,0.09342560553633218,0.14878892733564014,0.11072664359861592
superiortemporal-rh,0.13043478260869565,0.09178743961352658,0.13043478260869565,0.13043478260869565,0.13043478260869565,0.12560386473429952,0.13043478260869565,0.13043478260869565
supramarginal-lh,0.13937282229965156,0.06620209059233449,0.14982578397212543,0.14634146341463414,0.14634146341463414,0.09407665505226481,0.14634146341463414,0.11149825783972125
supramarginal-rh,0.1350210970464135,0.08016877637130802,0.1350210970464135,0.1350210970464135,0.1350210970464135,0.11392405063291139,0.1350210970464135,0.1308016877637131
