,caudalmiddlefrontal-rh,parstriangularis-rh,postcentral-rh,precentral-rh,rostralmiddlefrontal-rh,superiorparietal-rh,superiortemporal-lh,superiortemporal-rh
caudalmiddlefrontal-rh,0.14250614250614252,0.07862407862407862,0.12776412776412777,0.14004914004914004,0.09336609336609336,0.1375921375921376,0.1375921375921376,0.14250614250614252
parstriangularis-rh,0.12643678160919541,0.12260536398467432,0.12643678160919541,0.12643678160919541,0.12643678160919541,0.12643678160919541,0.11877394636015326,0.12643678160919541
postcentral-rh,0.13602015113350127,0.08312342569269521,0.14105793450881612,0.1385390428211587,0.10075566750629723,0.1385390428211587,0.12594458438287154,0.13602015113350127
precentral-rh,0.1405152224824356,0.07728337236533958,0.1288056206088993,0.1451990632318501,0.09133489461358314,0.13348946135831383,0.13817330210772832,0.1451990632318501
rostralmiddlefrontal-rh,0.1196319018404908,0.10122699386503067,0.12269938650306748,0.1196319018404908,0.1901840490797546,0.12269938650306748,0.10736196319018405,0.1165644171779141
superiorparietal-rh,0.14,0.0825,0.13,0.14,0.0975,0.1425,0.13,0.1375
superiortemporal-lh,0.1339712918660287,0.06937799043062201,0.11961722488038277,0.14114832535885166,0.08373205741626795,0.12440191387559808,0.1674641148325359,0.16028708133971292
superiortemporal-rh,0.1342281879194631,0.0738255033557047,0.12080536912751678,0.14093959731543623,0.087248322147651,0.12527964205816555,0.15659955257270694,0.1610738255033557
