,F3,TP9,FT10,F4,AF7,AF3,TP7,AF8
F3,0.8108108108108109,0.1891891891891892,0.0,0.0,0.0,0.0,0.0,0.0
TP9,0.5185185185185185,0.48148148148148145,0.0,0.0,0.0,0.0,0.0,0.0
FT10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF7,0.0,0.0,0.0,0.0,0.3225806451612903,0.3548387096774194,0.0,0.3225806451612903
AF3,0.0,0.0,0.0,0.0,0.30303030303030304,0.3939393939393939,0.0,0.30303030303030304
TP7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF8,0.0,0.0,0.0,0.0,0.3225806451612903,0.3548387096774194,0.0,0.3225806451612903
