,F3,P7,AF7,AF3,PO7,PO3,F6,AF8
F3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
P7,0.0,0.5605095541401274,0.0,0.0,0.4394904458598726,0.0,0.0,0.0
AF7,0.0,0.0,0.6,0.0,0.0,0.4,0.0,0.0
AF3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PO7,0.0,0.5036496350364964,0.0,0.0,0.49635036496350365,0.0,0.0,0.0
PO3,0.0,0.0,0.6,0.0,0.0,0.4,0.0,0.0
F6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
