,F3,TP9,FT10,F4,AF7,AF3,TP7,AF8
F3,0.5952380952380952,0.07142857142857142,0.16666666666666666,0.16666666666666666,0.0,0.0,0.0,0.0
TP9,0.26666666666666666,0.2,0.26666666666666666,0.26666666666666666,0.0,0.0,0.0,0.0
FT10,0.08333333333333333,0.041666666666666664,0.75,0.125,0.0,0.0,0.0,0.0
F4,0.21428571428571427,0.10714285714285714,0.35714285714285715,0.32142857142857145,0.0,0.0,0.0,0.0
AF7,0.0,0.0,0.0,0.0,0.35751295336787564,0.30569948186528495,0.0,0.33678756476683935
AF3,0.0,0.0,0.0,0.0,0.26339285714285715,0.36607142857142855,0.0,0.3705357142857143
TP7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF8,0.0,0.0,0.0,0.0,0.24436090225563908,0.3082706766917293,0.0,0.4473684210526316
