,P7,FT10,AF3,TP7,PO7,PO3,PO8,AF8
P7,0.4961832061068702,0.0,0.0,0.0,0.5038167938931297,0.0,0.0,0.0
FT10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TP7,0.0,0.0,0.0,0.9710144927536232,0.0,0.028985507246376812,0.0,0.0
PO7,0.4748201438848921,0.0,0.0,0.0,0.5251798561151079,0.0,0.0,0.0
PO3,0.0,0.0,0.0,0.6,0.0,0.4,0.0,0.0
PO8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
