,F3,P7,AF7,AF3,PO7,PO3,F6,AF8
F3,0.41396933560477,0.0868824531516184,0.0,0.0,0.12947189097103917,0.0,0.3696763202725724,0.0
P7,0.2512315270935961,0.24630541871921183,0.0,0.0,0.2512315270935961,0.0,0.2512315270935961,0.0
AF7,0.0,0.0,0.3103448275862069,0.3448275862068966,0.0,0.0,0.0,0.3448275862068966
AF3,0.0,0.0,0.08737864077669903,0.8058252427184466,0.0,0.0,0.0,0.10679611650485436
PO7,0.27402135231316727,0.18149466192170818,0.0,0.0,0.2704626334519573,0.0,0.27402135231316727,0.0
PO3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F6,0.3685950413223141,0.08429752066115702,0.0,0.0,0.12727272727272726,0.0,0.41983471074380163,0.0
AF8,0.0,0.0,0.28125,0.375,0.0,0.0,0.0,0.34375
