,Fp1,Fz,F3,F7,FT9,FC5,FC1,C3,T7,TP9,CP5,CP1,Pz,P3,P7,O1,Oz,O2,P4,P8,TP10,CP6,CP2,Cz,C4,T8,FT10,FC6,FC2,F4,F8,AF7,AF3,AFz,F1,F5,FT7,FC3,C1,C5,TP7,CP3,P1,PO7,PO3,POz,PO4,PO8,P6,P2,CPz,CP4,TP8,C6,C2,FC4,FT8,F6,AF8,AF4,F2,FCz
Fp1,0.06878980891719745,0.0,0.05987261146496815,0.0,0.0,0.07006369426751592,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05477707006369427,0.07006369426751592,0.07006369426751592,0.0,0.07006369426751592,0.0,0.0,0.0,0.07006369426751592,0.0,0.0,0.0,0.011464968152866241,0.0,0.0,0.03821656050955414,0.0,0.0,0.07006369426751592,0.0,0.0,0.07006369426751592,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06878980891719745,0.0,0.0,0.0,0.0,0.0,0.06751592356687898,0.0,0.0,0.0,0.07006369426751592,0.0,0.0,0.0,0.0,0.07006369426751592,0.0
Fz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F3,0.06801736613603473,0.0,0.06657018813314038,0.0,0.0,0.06801736613603473,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.060781476121562955,0.06801736613603473,0.06801736613603473,0.0,0.06801736613603473,0.0,0.0,0.0,0.06801736613603473,0.0,0.0,0.0,0.013024602026049204,0.0,0.0,0.04341534008683068,0.0,0.0,0.06801736613603473,0.0,0.0,0.06801736613603473,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06801736613603473,0.0,0.0,0.0,0.0,0.0,0.06801736613603473,0.0,0.0,0.0,0.06801736613603473,0.0,0.0,0.0,0.0,0.06801736613603473,0.0
F7,0.0,0.0,0.0,0.10649350649350649,0.02987012987012987,0.0,0.0,0.0,0.10649350649350649,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005194805194805195,0.0,0.0,0.0,0.0,0.0,0.07532467532467532,0.0,0.0,0.0,0.05584415584415584,0.08311688311688312,0.0,0.0,0.04155844155844156,0.0,0.04025974025974026,0.045454545454545456,0.0,0.1025974025974026,0.0,0.10519480519480519,0.0,0.0,0.0,0.0012987012987012987,0.09090909090909091,0.0,0.0,0.003896103896103896,0.07922077922077922,0.0,0.003896103896103896,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.023376623376623377
FT9,0.0,0.0,0.0,0.09486166007905138,0.08695652173913043,0.0,0.0,0.0,0.09486166007905138,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015810276679841896,0.0,0.0,0.0,0.0,0.0,0.07509881422924901,0.0,0.0,0.0,0.06324110671936758,0.07509881422924901,0.0,0.0,0.043478260869565216,0.0,0.007905138339920948,0.06324110671936758,0.0,0.09486166007905138,0.0,0.09486166007905138,0.0,0.0,0.0,0.003952569169960474,0.08695652173913043,0.0,0.0,0.011857707509881422,0.07114624505928854,0.0,0.011857707509881422,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003952569169960474
FC5,0.04884547069271759,0.0,0.041740674955595025,0.0,0.0,0.10923623445825932,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03818827708703375,0.0541740674955595,0.08259325044404973,0.0,0.0994671403197158,0.0,0.0,0.0,0.10213143872113677,0.0,0.0,0.0,0.007992895204262877,0.0,0.0,0.02664298401420959,0.0,0.0,0.06216696269982238,0.0,0.0,0.11101243339253997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05595026642984014,0.0,0.0,0.0,0.0,0.0,0.0497335701598579,0.0,0.0,0.0,0.055062166962699825,0.0,0.0,0.0,0.0,0.055062166962699825,0.0
FC1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
T7,0.0,0.0,0.0,0.1038961038961039,0.02987012987012987,0.0,0.0,0.0,0.10909090909090909,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005194805194805195,0.0,0.0,0.0,0.0,0.0,0.07532467532467532,0.0,0.0,0.0,0.05584415584415584,0.08181818181818182,0.0,0.0,0.04155844155844156,0.0,0.04025974025974026,0.045454545454545456,0.0,0.1038961038961039,0.0,0.11038961038961038,0.0,0.0,0.0,0.0012987012987012987,0.08831168831168831,0.0,0.0,0.003896103896103896,0.07662337662337662,0.0,0.003896103896103896,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.023376623376623377
TP9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CP5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CP1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Pz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
P3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
P7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
O1,0.0671875,0.0,0.0671875,0.0,0.0,0.0671875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.065625,0.0671875,0.0671875,0.0,0.0671875,0.0,0.0,0.0,0.0671875,0.0,0.0,0.0,0.0140625,0.0,0.0,0.046875,0.0,0.0,0.0671875,0.0,0.0,0.0671875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0671875,0.0,0.0,0.0,0.0,0.0,0.0671875,0.0,0.0,0.0,0.0671875,0.0,0.0,0.0,0.0,0.0671875,0.0
Oz,0.06516587677725119,0.0,0.05568720379146919,0.0,0.0,0.07227488151658767,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0509478672985782,0.07109004739336493,0.07227488151658767,0.0,0.07227488151658767,0.0,0.0,0.0,0.07227488151658767,0.0,0.0,0.0,0.01066350710900474,0.0,0.0,0.035545023696682464,0.0,0.0,0.07227488151658767,0.0,0.0,0.07227488151658767,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06753554502369669,0.0,0.0,0.0,0.0,0.0,0.06635071090047394,0.0,0.0,0.0,0.07227488151658767,0.0,0.0,0.0,0.0,0.07109004739336493,0.0
O2,0.05238095238095238,0.0,0.04476190476190476,0.0,0.0,0.09238095238095238,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.040952380952380955,0.058095238095238096,0.0980952380952381,0.0,0.09619047619047619,0.0,0.0,0.0,0.08190476190476191,0.0,0.0,0.0,0.008571428571428572,0.0,0.0,0.02857142857142857,0.0,0.0,0.06761904761904762,0.0,0.0,0.09904761904761905,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06,0.0,0.0,0.0,0.0,0.0,0.05333333333333334,0.0,0.0,0.0,0.05904761904761905,0.0,0.0,0.0,0.0,0.05904761904761905,0.0
P4,0.0,0.0,0.0,0.07246376811594203,0.07246376811594203,0.0,0.0,0.0,0.07246376811594203,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.057971014492753624,0.0,0.0,0.0,0.0,0.0,0.07246376811594203,0.0,0.0,0.0,0.07246376811594203,0.07246376811594203,0.0,0.0,0.043478260869565216,0.0,0.0,0.07246376811594203,0.0,0.07246376811594203,0.0,0.07246376811594203,0.0,0.0,0.0,0.014492753623188406,0.07246376811594203,0.0,0.0,0.043478260869565216,0.07246376811594203,0.0,0.043478260869565216,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
P8,0.04950495049504951,0.0,0.0423042304230423,0.0,0.0,0.10441044104410441,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0387038703870387,0.05490549054905491,0.08730873087308731,0.0,0.10441044104410441,0.0,0.0,0.0,0.09450945094509451,0.0,0.0,0.0,0.008100810081008101,0.0,0.0,0.027002700270027002,0.0,0.0,0.0639063906390639,0.0,0.0,0.10621062106210621,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05670567056705671,0.0,0.0,0.0,0.0,0.0,0.050405040504050404,0.0,0.0,0.0,0.0558055805580558,0.0,0.0,0.0,0.0,0.0558055805580558,0.0
TP10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CP6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CP2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cz,0.05069124423963134,0.0,0.04331797235023042,0.0,0.0,0.1032258064516129,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03963133640552995,0.05622119815668203,0.07557603686635944,0.0,0.09308755760368663,0.0,0.0,0.0,0.10783410138248847,0.0,0.0,0.0,0.008294930875576038,0.0,0.0,0.027649769585253458,0.0,0.0,0.06175115207373272,0.0,0.0,0.10875576036866359,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05806451612903226,0.0,0.0,0.0,0.0,0.0,0.05161290322580645,0.0,0.0,0.0,0.05714285714285714,0.0,0.0,0.0,0.0,0.05714285714285714,0.0
C4,0.0,0.0,0.0,0.09021406727828746,0.03058103975535168,0.0,0.0,0.0,0.09021406727828746,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0061162079510703364,0.0,0.0,0.0,0.0,0.0,0.0871559633027523,0.0,0.0,0.0,0.06574923547400612,0.08868501529051988,0.0,0.0,0.04892966360856269,0.0,0.04434250764525994,0.053516819571865444,0.0,0.09021406727828746,0.0,0.09021406727828746,0.0,0.0,0.0,0.0015290519877675841,0.09021406727828746,0.0,0.0,0.0045871559633027525,0.0856269113149847,0.0,0.0045871559633027525,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.027522935779816515
T8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FT10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FC6,0.06293706293706294,0.0,0.06293706293706294,0.0,0.0,0.06293706293706294,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06293706293706294,0.06293706293706294,0.06293706293706294,0.0,0.06293706293706294,0.0,0.0,0.0,0.06293706293706294,0.0,0.0,0.0,0.055944055944055944,0.0,0.0,0.06293706293706294,0.0,0.0,0.06293706293706294,0.0,0.0,0.06293706293706294,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06293706293706294,0.0,0.0,0.0,0.0,0.0,0.06293706293706294,0.0,0.0,0.0,0.06293706293706294,0.0,0.0,0.0,0.0,0.06293706293706294,0.0
FC2,0.0,0.0,0.0,0.08224299065420561,0.03551401869158879,0.0,0.0,0.0,0.08224299065420561,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007476635514018692,0.0,0.0,0.0,0.0,0.0,0.08224299065420561,0.0,0.0,0.0,0.07850467289719626,0.08224299065420561,0.0,0.0,0.059813084112149535,0.0,0.052336448598130844,0.06355140186915888,0.0,0.08224299065420561,0.0,0.08224299065420561,0.0,0.0,0.0,0.001869158878504673,0.08224299065420561,0.0,0.0,0.005607476635514018,0.08037383177570094,0.0,0.005607476635514018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03364485981308411
F4,0.0,0.0,0.0,0.09379509379509379,0.02886002886002886,0.0,0.0,0.0,0.09379509379509379,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005772005772005772,0.0,0.0,0.0,0.0,0.0,0.0836940836940837,0.0,0.0,0.0,0.06204906204906205,0.09090909090909091,0.0,0.0,0.046176046176046176,0.0,0.044733044733044736,0.050505050505050504,0.0,0.09090909090909091,0.0,0.09379509379509379,0.0,0.0,0.0,0.001443001443001443,0.09379509379509379,0.0,0.0,0.004329004329004329,0.08513708513708514,0.0,0.004329004329004329,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.025974025974025976
F8,0.06550218340611354,0.0,0.06550218340611354,0.0,0.0,0.06550218340611354,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06550218340611354,0.06550218340611354,0.06550218340611354,0.0,0.06550218340611354,0.0,0.0,0.0,0.06550218340611354,0.0,0.0,0.0,0.019650655021834062,0.0,0.0,0.06331877729257641,0.0,0.0,0.06550218340611354,0.0,0.0,0.06550218340611354,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06550218340611354,0.0,0.0,0.0,0.0,0.0,0.06550218340611354,0.0,0.0,0.0,0.06550218340611354,0.0,0.0,0.0,0.0,0.06550218340611354,0.0
AF7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF3,0.0,0.0,0.0,0.07783018867924528,0.0330188679245283,0.0,0.0,0.0,0.07783018867924528,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009433962264150943,0.0,0.0,0.0,0.0,0.0,0.07783018867924528,0.0,0.0,0.0,0.07783018867924528,0.07783018867924528,0.0,0.0,0.07311320754716981,0.0,0.05188679245283019,0.07311320754716981,0.0,0.07783018867924528,0.0,0.07783018867924528,0.0,0.0,0.0,0.0023584905660377358,0.07783018867924528,0.0,0.0,0.007075471698113208,0.07783018867924528,0.0,0.007075471698113208,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04245283018867924
AFz,0.06037321624588365,0.0,0.05159165751920966,0.0,0.0,0.07793633369923161,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04720087815587267,0.06695938529088913,0.07793633369923161,0.0,0.07793633369923161,0.0,0.0,0.0,0.07574094401756312,0.0,0.0,0.0,0.009879253567508232,0.0,0.0,0.03293084522502744,0.0,0.0,0.07683863885839737,0.0,0.0,0.07793633369923161,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06915477497255763,0.0,0.0,0.0,0.0,0.0,0.06147091108671789,0.0,0.0,0.0,0.06805708013172337,0.0,0.0,0.0,0.0,0.06805708013172337,0.0
F1,0.0,0.0,0.0,0.08244680851063829,0.010638297872340425,0.0,0.0,0.0,0.08244680851063829,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08244680851063829,0.0,0.0,0.0,0.0797872340425532,0.08244680851063829,0.0,0.0,0.06382978723404255,0.0,0.0797872340425532,0.05851063829787234,0.0,0.08244680851063829,0.0,0.08244680851063829,0.0,0.0,0.0,0.0,0.08244680851063829,0.0,0.0,0.0,0.08244680851063829,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.047872340425531915
F5,0.0,0.0,0.0,0.08089887640449438,0.04269662921348315,0.0,0.0,0.0,0.08089887640449438,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008988764044943821,0.0,0.0,0.0,0.0,0.0,0.07640449438202247,0.0,0.0,0.0,0.07415730337078652,0.07640449438202247,0.0,0.0,0.0651685393258427,0.0,0.0449438202247191,0.07640449438202247,0.0,0.08089887640449438,0.0,0.08089887640449438,0.0,0.0,0.0,0.0022471910112359553,0.08089887640449438,0.0,0.0,0.006741573033707865,0.07415730337078652,0.0,0.006741573033707865,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04044943820224719
FT7,0.04757785467128028,0.0,0.04065743944636678,0.0,0.0,0.10813148788927336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.037197231833910036,0.052768166089965395,0.08650519031141868,0.0,0.10121107266435986,0.0,0.0,0.0,0.10294117647058823,0.0,0.0,0.0,0.007785467128027681,0.0,0.0,0.025951557093425604,0.0,0.0,0.061418685121107264,0.0,0.0,0.11764705882352941,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.054498269896193774,0.0,0.0,0.0,0.0,0.0,0.04844290657439446,0.0,0.0,0.0,0.05363321799307959,0.0,0.0,0.0,0.0,0.05363321799307959,0.0
FC3,0.0,0.0,0.0,0.10335570469798658,0.03087248322147651,0.0,0.0,0.0,0.10738255033557047,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005369127516778523,0.0,0.0,0.0,0.0,0.0,0.07651006711409396,0.0,0.0,0.0,0.05771812080536913,0.08053691275167785,0.0,0.0,0.042953020134228186,0.0,0.038926174496644296,0.04697986577181208,0.0,0.10604026845637583,0.0,0.10738255033557047,0.0,0.0,0.0,0.0013422818791946308,0.087248322147651,0.0,0.0,0.004026845637583893,0.07516778523489932,0.0,0.004026845637583893,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.024161073825503355
