,Fz,F3,FT9,FC5,FC1,C3,T7,TP9,CP5,CP1,Pz,P3,P7,O1,Oz,O2,P4,P8,TP10,CP6,CP2,Cz,C4,T8,FT10,FC6,FC2,F4,F8,AF7,AF3,AFz,F1,FT7,FC3,C1,C5,TP7,CP3,P1,P5,PO7,PO3,POz,PO4,PO8,P6,P2,CPz,CP4,TP8,C6,C2,FC4,FT8,F6,AF8,AF4,F2,FCz
Fz,-0.21882355451425392,0.21664648503000905,0.009720802211483899,-0.23220888881983057,0.5229772453899921,-0.04949735821159376,-0.3196226460838248,0.2692645118561249,-0.08871462110142311,0.10052454403663234,0.22863926519240838,0.10170755063341237,-0.01421965383818873,0.30010276594871704,0.44593653646138803,-0.14356558129368438,0.005539229293419255,-0.17594268155026543,0.13952468127263115,-0.2929005237286114,-0.32513070531817767,0.31193660839959136,-0.4657643083978101,0.1314325132436333,-0.037868590072697765,-0.38862323775352664,0.2740438505404991,0.34080521024276494,0.12880255246510203,0.07861403311726016,-0.10239491870160898,-0.051831221424472954,0.23235712906869027,0.13203920404153613,-0.3265758904124877,-0.4238172942484657,0.09991764865450768,0.27999814736285056,-0.2730285674306014,-0.08849688486793157,-0.07888231898427961,0.10938848765350058,-0.09427974713094993,-0.5314242248333636,0.19903283912682915,0.19696227433224928,0.3096342600314328,-0.28622371562485627,-0.12671450409260077,-0.22190903175299143,0.13696316318838742,-0.2565728527225314,0.32406288924479415,-0.23837726630420772,0.2730670731802334,0.10491065064120682,-0.0030387833567390304,-0.0038999069953248255,0.1509677237979698,-0.29517039609195667
F3,0.08191518027412303,-0.25409748822489225,-0.143516127881193,-0.37429267177067127,0.3091391534088676,-0.4936108966207389,-0.24077869903532967,0.2949390715241948,0.06102918343267321,0.04198373059898553,0.18420116441697795,-0.20673406343594636,0.26418637952103796,-0.06074507276165415,0.6231285642265971,0.21590323844512496,0.0639359960190964,-0.06551480690410894,-0.31125228934562826,-0.19047205943625745,-0.08341927568159481,0.2456145664632772,-0.5084532880526805,0.14773471297474142,0.09713010604410412,0.02606703605994406,0.21815965180839783,-0.17010844344396972,0.22370628674594115,-0.15935866274590169,0.13382984201395134,0.2030227523934724,-0.039862283634142424,-0.00784543099902417,-0.010564415604896541,0.06633405457283213,0.4674983854140477,0.18343516917298122,-0.32586337097740153,0.3282767732526156,-0.27899810019389537,-0.17715980926443012,0.0755350509210787,-0.5404083109100655,-0.07111881359438554,0.26662382780883337,0.11756101574197543,-0.13428206051268807,-0.3469308746026741,-0.387926028983451,-0.2154797087620071,-0.09901706969274719,0.41868288467232734,-0.016293564871365622,0.10902863395406463,0.13867690135966781,-0.06854321803334384,-0.024781766963050483,0.4582456795323965,-0.05809631983419287
FT9,0.36252320448190795,0.21373766523385693,-0.05538181110108448,-0.39359170717939346,0.27925663278556484,-0.03418402024483536,-0.5494302156134206,0.3613866762434917,0.13953939839841206,0.04840773726608973,-0.09684040711271141,-0.033729303871601224,0.08314352935963865,-0.08253289125571334,0.44214548218485794,-0.03578708186983306,-0.062156136955326305,-0.6158490554629683,-0.17895736010418156,0.1478440792109961,-0.5290671523496093,0.3054128249346087,0.044729867911742674,0.03617670975214968,0.3606484398527642,-0.2765684754426651,0.334108018455367,0.06512261308172962,0.1530002127695556,-0.3237102158175891,-0.1010519791873167,0.12726769452299863,-0.021599462810220675,-0.1449428101890944,-0.04258996165401932,-0.07447000465575518,-0.014654652599991524,-0.19399525576695173,-0.16896207245445644,0.20006132605173302,0.07497122432916081,0.01540165815034222,0.04011517608155252,-0.2740017036424075,0.1730746243301908,0.06572008981287619,-0.11015309382113786,0.151014773705464,-0.03748867690490095,0.026468731624009204,0.13461884251976772,-0.31691489964780567,0.39295339340257757,0.0033883315309576685,0.07844026092715037,0.1591453934594438,0.054911708021991856,-0.24661763891653,0.0799685306765333,-0.13947680443796157
FC5,-0.06426316043556943,0.06015292371318002,-0.40950542482646896,0.21570156789329045,0.21861643683709264,0.06592947845389491,-0.3992960445887518,0.13517333230446688,-0.13364026698584347,-0.12855821802136957,-0.25629732358350327,0.374527476807653,0.23875199582291762,0.007316729267829711,0.5734005126246507,0.2912950900028199,-0.15031216115561896,-0.42798645481409325,-0.6479885388257123,-0.0884817792701357,-0.23225288851126596,0.4052158063504609,-0.6730777537194936,0.1352013331857987,0.5035583554504853,-0.020174336217408207,0.05874313267053723,-0.019010520749489664,0.20218632056678357,-0.23056002181940322,0.2192828425140437,0.27776195289830957,-0.21364585664774388,-0.07538806909576111,-0.14830128247393037,-0.19173724545642187,0.2827999045326551,0.24354066869301028,-0.2816632822457546,0.041683466720645865,0.025413476948097,0.17743027618386092,-0.03419315448300839,-0.37354021969944184,-0.5284866427947175,0.5072533123448412,0.11933849760394667,0.0785559451706299,0.07379090204045756,-0.15036782651527766,0.29845753855496854,-0.2483690085052232,0.14608760875040294,-0.05816107847241369,-0.05918899488893875,0.23835735963745772,0.03315470428434699,-0.15391767116603466,0.10344401930710079,0.04624225783215833
FC1,0.44051765132694254,0.34818298704705464,-0.08425200364380409,-0.003920978884208459,-0.03632719115967046,-0.031883304427350434,-0.30028700619906973,0.34652235856356717,-0.057529896236052314,0.10689931301960227,0.07629977331411988,0.12730547290496652,0.0009057763983994899,0.2964493329315828,0.4469594214353104,0.11061467407413637,-0.3660922102487512,-0.09103898402924634,0.0894207020414681,-0.28308448681668436,-0.3785938206410391,-0.0473073559139453,-0.39792720210448557,0.08197788441750373,-0.1707320095122568,-0.17077481111117473,0.1012340181445516,0.19008171028105594,-0.011836851785572963,-0.06637980450309922,-0.3847631064229176,-0.23255023013144463,0.11776878024288946,0.10414799513979252,-0.17295800907599626,-0.2735843995943796,0.18144701962792625,0.5382850383232164,-0.09027612198857238,0.09237391106793934,0.07651368028016226,0.00871225511967827,0.035381744507588346,-0.6947512430277665,0.37543783482779786,-0.10197076229114913,0.37931006690374286,-0.36066723441704907,-0.18506934062157918,-0.15184380371793685,0.046766528495809895,0.044208200968465595,0.398806238762371,-0.03368405946003855,0.3952939667858764,0.08906976792731736,-0.3093711033459495,-0.18519868690528676,0.3062509174592625,-0.27848900412362143
C3,-0.061185113029252274,-0.31254405271812563,-0.2353197375139529,-0.2563840808317554,0.050335624295734446,-0.01460899725607278,-0.21933906461417782,0.33891051833813113,-0.04714441651707379,0.04999676052190076,0.136676681666207,-0.030295946404972695,0.37087970800637554,0.06996049208860083,0.60096451952936,0.1819050719255401,-0.13075969940900206,-0.15531641340311442,-0.5260928320374487,-0.1447355767436397,-0.044784965021739065,0.03949844982826181,-0.5500705108589273,0.3829655762284843,0.11487411699252734,0.09125269096685962,-0.11274921115887616,0.19264201372032647,0.47472489061421524,-0.4426508421752953,-0.011802401112710383,0.4232291721715979,-0.10551697337013641,-0.22016303253746178,-0.03886038300018009,-0.00942888330341476,0.3158446834660108,0.24758729397899407,-0.11263371031325325,0.2352532996580616,-0.05343944411633607,0.11988907291377662,-0.047696141357634926,-0.5531592797904563,-0.32101455960255576,0.11861222200643015,0.07703854600638597,0.04083906947191149,-0.1801049731324561,-0.2001828777940151,0.11121823995690858,-0.08428899152425764,0.3329589427511048,-0.10317312402648106,0.2733302691160233,-0.07136005798113265,0.13732889489590322,-0.2528168848186835,0.13515857058604525,-0.01425221422708655
T7,-0.3967579121775042,-0.2815040536598109,-0.7425054447246906,-0.607293065037761,-0.32525246333355623,-0.29033305279762794,0.07257731750202377,0.36760576473969947,0.5128239244224271,-0.42348560028401566,0.7630234019134996,-0.23218874285360735,0.5498203083772354,0.0603070348971397,-0.20947583759703253,-0.15639933091164984,-0.4365180635230409,0.43329296237993076,0.5290405395567161,0.6514814921083583,-0.26015020835187386,-0.2023375071507588,-0.06346902254155129,0.24092154267144741,-0.39473097363645543,-0.8700300445072487,-0.2973600576616045,0.0024084311325087565,-0.23557255985758424,-0.1435836204980383,0.20384739323591236,0.4020086017662683,0.5342773249761565,0.4462237754262643,0.5936378432400063,0.06947388238162987,-0.5152690866588858,0.04490004794927025,-0.12006119730801346,-0.10443759878704231,-0.3319334393774541,-0.16556705301794863,0.7055767940558398,0.055713325053314576,0.8836296643878466,-0.46325552692964655,0.12158894043030376,0.04117850504671909,-0.19075827048922406,0.17578130800059727,-0.3534750583475955,-0.1320924783748795,0.3139662673960755,-0.022326184567410284,0.40680420583603205,-0.25134022812844986,0.3376114933534935,0.0711532935634221,-0.24670640238276517,-0.12450530032541081
TP9,0.03463195872852054,0.13470306840012702,-0.010017783781749076,-0.11353794446680016,0.215766512334455,0.16740498795100509,0.24716209362072986,-0.1324932459308187,-0.14321197410703548,0.018503486139559266,0.2771957485580177,-0.1632337295149744,-0.35149193512978516,-0.01187403766954106,0.15325460303954383,-0.029885374574096794,-0.179875337313169,0.2851393813509869,0.07844918687187456,-0.6545603211144734,-0.14332919826055696,0.09536292473015992,-0.06905515192668946,0.4990361648229716,-0.27331624478976585,-0.18317844080788837,0.16540555974450927,0.18113603638814915,-0.192009995023549,-0.07375670543220297,-0.007308906661000989,-0.35749974496952164,0.2237300264883593,-0.03745302768336949,-0.0487338303165719,-0.16158303343868516,-0.025501494228813443,0.016496664540118833,0.10947365325585992,-0.21421446939247046,0.1357343335020849,-0.47960563215602253,0.2394030378076444,-0.06831185050975115,0.17963151371043165,0.1875686895795629,0.3554226901500579,-0.6125038096718204,-0.14000803928191757,-0.19245911414669692,0.22999651787584457,0.05362889081043811,0.15174326429916019,0.3552559186609606,0.5517032338279985,0.15949302182308384,-0.5082946415472658,0.11902050368919055,0.20154989820142194,-0.24469855705582488
CP5,-0.044938368909806264,0.0822860752029852,0.05270697726369677,-0.13122499929370457,0.014732981276176475,-0.04077942810807033,0.4832303121063006,0.009523160757981756,0.1643095450058717,-0.1677239391109806,0.261414017696673,-0.0487929069750572,0.1316557075767295,-0.02658489649417907,-0.39958631185574295,-0.12494200183363632,-0.314903206574798,0.16290670311982833,0.5032438672761262,-0.19298295173745572,-0.08538028122049518,0.11275869003673025,0.3169643369716373,-0.26738456003171546,-0.0077537701079587185,-0.703808513171016,-0.0114249588843704,-0.16606713490160385,-0.3147948614225974,0.3095826765332196,-0.021554431876225032,-0.2459768364790144,0.3799589978284134,0.3847026045479527,0.2648777055292886,-0.1268401949081381,-0.05454807128535928,-0.05170734890401048,-0.1337969562773784,-0.18644872989754452,0.0038744971338648213,0.012434861935975525,0.13168874660011878,0.21520891141856158,0.4561077641619825,0.1667461468983176,0.043446066305735005,-0.41795940592945874,-0.01248701339364395,-0.20789858290765537,0.014185559371367342,-0.19126323472332307,-0.2740912443924976,0.42871946847929654,-0.06352140187731016,0.3129776666565162,-0.160462219487437,0.04770561954059372,-0.06957315782223039,-0.2007477464375259
CP1,0.25289547649120625,0.08980465058264295,0.004131035087976285,-0.14244407316491173,0.3084266796407032,0.05481879825230306,-0.2987882228867571,0.16114998486875648,-0.08766238794144356,0.09648001107342721,0.3535006489968991,-0.058998502071913615,-0.10959497367348157,0.014591641635384235,-0.3661574031224893,-0.07137512719832147,-0.3314854779725175,-0.09976262085775306,0.29070361348019147,0.1118128382607165,-0.27465560150973045,0.5320598121350019,0.4470501516689432,0.05144303489865555,0.30482718086607796,-0.08477311612422565,0.14747101244274738,0.060356654666968344,0.03902645234293503,-0.014636079947993225,-0.5585675807169246,-0.04724008150498775,-0.114984814525798,-0.10966386325831633,-0.031006512632034116,-0.15826737204056093,0.27448036645054474,0.18245582513735947,0.04512777904578632,-0.5000155473763468,0.22568585247996034,-0.013688720547558595,0.1104780645752237,-0.09188495910132832,0.5473431123241059,0.08382029685992878,-0.06716330763502654,-0.22691652946362573,0.10570305713122176,-0.013411261774274309,0.026751112441989546,-0.12821548323507587,-0.15835032619729023,0.2172815248348848,0.14898812290315133,-0.009563104322514362,-0.3033480164757624,-0.38476396889843273,-0.16321886354964693,-0.26806089184864934
