,Fz,F3,FT9,FC5,FC1,C3,T7,TP9,CP5,CP1,Pz,P3,P7,O1,Oz,O2,P4,P8,TP10,CP6,CP2,Cz,C4,T8,FT10,FC6,FC2,F4,F8,AF7,AF3,AFz,F1,FT7,FC3,C1,C5,TP7,CP3,P1,P5,PO7,PO3,POz,PO4,PO8,P6,P2,CPz,CP4,TP8,C6,C2,FC4,FT8,F6,AF8,AF4,F2,FCz
Fz,-0.003885053476243003,0.0033189580580166786,-0.007748076301319677,0.0039638988175615,0.0031630225333101614,0.009686522867109287,-0.009004461657047793,0.015348274848431855,-0.008480056938235035,-0.0073500315563719346,-0.00010258556189762791,0.011275465062145355,-0.0008595259122399137,0.009460312642407133,0.010819625473915434,0.006612249780582464,-0.01836764796254885,-0.008782012485053805,-0.009093712577525555,-0.004777425915467581,-0.009372588937271477,0.006800849478202944,-0.0030520372870309603,0.00034641574868107816,0.00698277045798407,0.0032165320559309103,-0.00232774971247322,0.002657252121096961,0.022377032723620342,-0.004081015719467957,0.0,0.0035381476509969206,-0.008620093467402477,-0.011943826922645584,-0.0062831006829707015,-0.007725509985070671,-0.00012104891155590228,0.012473713660708732,-0.003053917813385043,-0.006226844452160048,0.004404523238017467,0.017305686237574166,-0.0076533547587209465,-0.0023622944117412687,-0.005091690362058535,0.008476649196538847,-0.0025423348651683088,-0.00048267982801093387,-0.00019952954473300213,0.008040298699614885,0.01277925930329439,-0.004406221410300854,0.0031980687062726325,-0.0033548476185561293,-0.006167510996406351,0.0004055782474934981,0.00542118137355286,-0.0043077388149939545,-0.012053592676076984,-0.002192169460908484
F3,0.0021209683097096407,-0.007183234754042131,-0.01586467749354105,-0.004150657976019358,0.0060933151543094005,0.0037822286617679723,-0.007854538222384033,0.019425311633561718,-0.002296841326104459,-0.0037737363510074754,-0.0004710493016992024,0.0007289963924115989,-0.0040904447532723485,0.005290134318222228,0.013092294159399578,0.007157840005413165,-0.020895522388059702,-0.000587256986363814,-0.012692717240842753,-0.0015413544030302758,-0.006352851128970532,0.0017602642587952258,-0.004547522834042989,0.003150510319390329,-0.0016591783661944678,0.009151314075511983,-0.000988340605216853,0.006496480759026296,0.025072890051148367,-0.008342900880214313,-0.002373381701152297,0.006255490895284055,-0.008259237921947995,-0.0121699196326062,-0.001990049751243781,-0.00026279592621113396,-0.0021608821702839807,0.006617646857393012,0.0032146135683566637,0.000542549079392423,0.0011826501543271972,0.010654727025628426,-0.0014924003406786338,-0.004491446188472865,-0.0007226682511674871,0.0010506632083785682,0.0034330577167573303,-0.007681349871971567,-0.007420526353420935,0.020586758405538523,0.0034435224351783283,0.0003776612778845709,0.003607862345669373,-0.0022547359014628964,-0.001425228902018183,-0.01017995206501494,0.011660107041467953,-0.001094193149663828,-0.01151332703806555,0.0028350620664641113
FT9,0.006488082954192512,-0.004159693181000981,-5.8730666598685866e-05,-0.006138604248214042,0.005309814575414455,0.006417200037962503,-0.01008299330464153,0.02171266496210279,0.0011790806114012342,0.007557355962883967,0.008096241068643217,-0.003999808313100931,-0.00040521035981467765,0.004641222167677678,-0.0004527884477028704,0.0009895804924716367,-0.01871455815138854,-0.005974189621453987,-0.021707073052889405,-0.00039615084209466793,-0.0050235338154621225,0.008745902208316801,-0.002732131866341251,0.0013290937289580987,0.008732469130318166,0.011537264576717152,-0.0024968343233511825,0.007943072739742487,0.020951509275040525,-0.014128848959533133,-0.0035322122398832832,-0.0015568625003256743,-0.020715961814320248,-0.02294279126989884,-0.00379768734879587,-0.0029072304760676577,0.0013443074707844595,0.001963541126805319,0.001467454432344053,-0.007852602521407483,0.006328760401185433,0.011343234698927548,0.002927223894484233,0.004508359654356281,-0.0027864264932287615,-0.00186910346450328,0.005773287006083686,0.011439359305908487,-0.0015542696038747736,0.007973656421976592,0.0071379002924474785,0.0012599914765558115,0.0044746207607783105,-0.0024348547262598025,-0.0005331369979644819,-0.007943385136905248,0.005153241117439653,-0.012570205795379734,-0.004643315228668163,-0.0006142977808492667
FC5,0.005887435633641629,-0.0014956891446166395,-0.015627095783189715,-0.0023623370592012263,0.007772205396063294,0.002717001329260331,-0.01881546019093521,0.01775441635334635,-0.0019464269163036426,-0.0042636018166651215,-0.0013903049402168876,-0.005083818726637483,-0.008130194917112345,-0.003555892148739387,0.00987855063300178,0.01128184155340045,-0.02002039113912318,0.004384273424958115,-0.013660384835847411,-0.0031117086217667712,-0.0029659838724626934,0.00737123263063896,-0.003039305656790974,-0.0030479250573833324,0.0068060887235768565,0.012587676367812242,0.0033848867412512307,0.003629275187691166,0.013320552935335558,-0.01431781320854098,0.002443420679392882,0.004712729466820154,-0.009451947182973371,-0.019722964939393624,0.0,-0.001668365928260265,0.006110332457893922,-0.007363357036189091,0.007767952575060365,-0.001956367666631477,0.007524255430799917,0.0032589297340163206,0.0015312605795485444,0.0049049989793229585,-0.0005078533327695575,-0.0011710833933745307,0.01162713386606421,-0.003464412743873907,-0.001073224757004658,0.015532054859500797,0.00465653272509009,0.01112922128362249,0.0010733997702146569,-0.0018184572571537695,-0.008958803710504068,-0.012013221757978292,0.0056116148146862135,-0.0020745103340400143,-0.010468056378895477,0.009887686322563627
FC1,-0.00018584843216962882,0.0052959003807228795,-0.008069369966602635,0.004272557110947574,-0.004479209430367989,0.009015681266869403,-0.008640355882555465,0.013655607854698004,-0.010838635165701258,-0.010426890399083748,-0.003161508767454718,0.010415652609948013,-0.0032706327318085867,0.01132302301403051,0.006284188457522533,0.005616484872784091,-0.015902712815715623,-0.00426540070791586,-0.0075986184206127145,-0.006264256756891242,-0.0053850311441069,0.008810024134745586,-0.005013652963340139,-0.0007884343402593669,0.006729696910006062,0.006464602496139959,0.0009083544094993547,0.003699161499911407,0.020574792898728107,-0.004365450576863112,-0.0017149984409105083,0.0032993310261537224,-0.006510710977235683,-0.01036794512004989,-0.008696522464474665,-0.0036044230238392533,-0.0003453970831977238,0.009586359681129464,-0.004664247176256683,-0.0033733997975319424,0.0006058566079128226,0.016748912746696588,-0.004870273310411821,0.0008608929209554484,-0.009569391178628496,0.006611375849568474,0.00278845889566727,-0.0033454395072494477,-0.0019574439573692183,0.009966442955271519,0.012517460225662413,-0.0012062285038146204,-0.0047671372426571455,-0.003626087915829787,-0.003232737341379726,-0.0009130507989889153,0.006657791832356965,-0.0014811350171499843,-0.008306319589170582,-0.001499713710333092
C3,0.004339302839951393,-0.0027637518651126014,-0.006724240895948896,-0.006650875367956874,0.0046340641907347165,-0.0050702988268072555,-0.006016553806305873,0.016859409389918475,0.0,-0.0049286375665405155,-0.003447588247313459,-0.0076857605493575384,-0.003224683096026165,-0.0002404808116856852,0.011264887051530541,0.006211975910144158,-0.015126014720718554,0.004644751121074473,-0.01016175589593745,0.0023754066189019306,-0.0051703678589591455,0.0026197077455719746,-0.003466413388444795,0.005540877597008385,-0.0032218524140117024,0.013893418563694476,0.004399316615863482,0.00018685818500937396,0.017379104916011176,-0.0069422863411996395,-0.008369243096306581,0.0022251593251030426,-0.005057323024682364,-0.006381048345074379,0.0,0.0,0.0017786413520248425,-0.0009283752419307068,0.004834959683624403,0.004998110906762653,-0.0022453776925383737,-0.0008124997256394595,-1.290392933936559e-05,-0.0062031300288489626,-0.00018622238729128215,-0.0007717589135992839,0.0073041381729312075,-0.012071465565378034,-0.00890236224726474,0.014799004603938435,-0.0012875622519220933,0.008258509248518169,0.005671332231409271,-0.002540327018299221,-0.0035046773537223234,-0.007004329141133813,0.013270137767635042,0.0013125905673116891,-0.003362828118478063,0.00168133112910189
T7,-0.006277981004892,-0.0067452894239177115,-0.011251320257609419,-0.015709561034275406,-0.00620411263920162,-0.001971981866375438,-0.0008107794585105535,0.007301416273514836,0.0009717542172671748,0.005187637927102343,0.0185604493465516,-0.010670887663431274,0.010665422978061227,-0.009487221248301538,-0.006306108570570429,-0.007612661233293714,0.005198083085214713,0.00025607930683440444,0.007627472951709683,0.01358185292816173,0.000931953668598929,-0.006441350886825052,0.012636790931997937,-0.0009158449520729785,-0.007050524959120348,0.003776495336790288,-0.011126453926234632,-0.005569474170680386,0.0008195817523502808,0.0022653368988906613,0.003958844624399379,-0.005511308128774827,0.005024812784375481,-0.005680687435284118,0.009380443717233934,0.015128307007960938,-0.004687083123190817,-0.0039047079232888224,0.0006078079009527847,0.0007704946972145812,-0.0006137481522964926,0.00032612585142737915,0.00799087452881788,0.006102047534600278,0.0037574467578817203,-0.008030951770416255,-0.01053168517961418,0.009723024151349926,-0.0036654895918841537,0.010249181697952452,-0.0011647561826862306,-0.008712014124620696,0.00519282591954226,-0.0035825422394239123,-0.015399820592304103,0.0015855715427962012,0.00679355504691709,0.007917075336360033,0.005735982788039589,-0.004388401751770611
TP9,0.004754624643919375,0.01324428515985625,0.009003415338757946,0.012821202523828517,0.003794409144087397,0.014221503543655433,-0.003370801408119831,-0.010231919928974535,-0.014137923903936709,-0.012502289361779927,-0.008227524709354225,0.019290485552962335,0.0019464049572510966,0.016248892224021302,0.022166605838892416,0.0012837658120534515,-0.008418254319893664,-0.01143089319440599,0.0060142654418358045,-0.005217563104957656,-0.011355264011522734,0.010993817754347834,0.00509495596689403,-0.013718346864690381,-0.005370367187448459,0.0005157147028781901,0.0037360860718971545,0.003205439301715886,0.006656617979498854,-0.001329198050509526,-0.017983533990044518,-0.009581040064119584,0.002088389022671863,0.00694398077051479,-0.015005921500251058,-0.010453674810606805,0.00028645311083847977,0.02218010312607821,-0.022287142160291915,-0.0037119610577601367,0.008133568798993487,0.018629392124488976,-0.018031340271890538,-0.01770409207276885,-0.012623047556393442,0.012972157662869214,-0.006310074206531832,-0.002985644300140735,0.007744906094232985,0.002872725625755683,0.012734450097149404,-0.004837346373877251,0.0036040936968807814,-0.00014929848570939715,0.003640776734930941,0.0058351841750320516,0.0010699613872566516,-0.005639817414319738,-0.0012052374858404213,-0.009909116589906916
CP5,-0.0059429408235812595,-0.0013709094124500299,-0.0037290995259561636,-0.0016190342108968042,-0.008264133971672506,0.0,-0.00456330022837792,-0.003127241788032002,0.00024970424539925984,0.0033242051407940502,0.011169457145093282,-0.0010558918766718289,0.0008058970130333173,-0.004316843325912965,-0.011576120510842173,-0.005400950442943895,0.011991338161285694,0.0013408872847772944,0.007519607949424745,0.0023738961340015914,0.0036480044016280397,0.0036955899794123516,0.00810564594667287,-0.011437129179023942,-0.005323481728818663,-0.009344677856378637,-0.004619553811037444,-0.004364353090243559,-0.0047409943283197135,0.010579957000125319,0.00958917624462252,0.0013884475914103661,0.0027733824927984145,0.002819135912117854,0.007871508730437252,0.00356702299748049,-0.005765208816912608,-0.0012776462288000001,0.000777808128430417,-0.011460024842047091,-0.00014078558355624384,0.0014307262274343465,0.00020752669398023393,0.005059423469515269,0.0023598074671854763,-0.004918713699412746,-0.011611310588943423,0.014912645337865562,-0.0019709981697874136,-0.0035302155656999007,0.0015257583916711542,-0.005084138655427676,-0.00039779319166376517,-0.006326632712853282,-0.008271184622868376,0.010879129524076242,0.0017967156752629783,0.006319417799174356,0.00523360487943475,0.008235880824586544
CP1,-0.00759631137477223,-0.0029988024434686577,0.001111020164534949,-0.004133395960544857,-0.010146867527077243,-0.0044576806692212855,0.0016073198281865275,-0.0050067181536222,0.0007820510075971163,-0.0011250231389077422,0.009421181009851193,-0.006577569803945766,0.01053300710096875,-0.0034243316790850712,-0.0002998046887297476,-0.00811104660900094,0.006149522047758704,0.010130648254602281,0.013556692527675393,0.0013534025842539578,-0.0005069781908711157,0.005006365560742309,0.012821486002692298,-0.003676082995326884,-0.0019302445357548062,-0.005657856461957118,-0.0017835658977203624,-0.003987976582795734,9.570378168456337e-05,-0.0024819012815491936,-0.007269457775113742,-0.0007793813757922333,0.004167748581128474,0.005120454542592589,0.004416578413508336,-0.0016136665000245562,-0.0021764551067411965,0.005274436890281911,-0.004154400422104049,-0.00583803142358116,-0.007908607925532383,-0.004044592925223864,0.005073307837510092,0.007115525797835837,0.007698915902820364,-0.0046665667653506965,0.005244416125079806,0.005827806230064337,-0.0044576806692212855,-0.004531876285232529,-0.00683622186655115,-0.006712260284063934,0.0024849738766453792,-0.0009260600138266788,-0.007738305564545275,0.02077426877903382,-0.008414326856118178,-0.0014536900733770983,0.01416325302190987,-0.006506346042207884
