,F7,TP9,O1,C4,Fp2,AF3,AFz,PO3
F7,0.3684210526315789,0.0,0.0,0.15789473684210525,0.15789473684210525,0.0,0.0,0.3157894736842105
TP9,0.0,0.3333333333333333,0.6666666666666666,0.0,0.0,0.0,0.0,0.0
O1,0.0,0.2,0.8,0.0,0.0,0.0,0.0,0.0
C4,0.375,0.0,0.0,0.25,0.0,0.0,0.0,0.375
Fp2,0.3,0.0,0.0,0.2,0.2,0.0,0.0,0.3
AF3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AFz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PO3,0.3333333333333333,0.0,0.0,0.2,0.13333333333333333,0.0,0.0,0.3333333333333333
