,TP9,O1,C4,Fp2,P1,C2,AF8,AF4
TP9,0.25,0.0,0.375,0.0,0.375,0.0,0.0,0.0
O1,0.0,0.2857142857142857,0.0,0.0,0.0,0.35714285714285715,0.0,0.35714285714285715
C4,0.06060606060606061,0.0,0.5151515151515151,0.0,0.42424242424242425,0.0,0.0,0.0
Fp2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
P1,0.06896551724137931,0.0,0.4827586206896552,0.0,0.4482758620689655,0.0,0.0,0.0
C2,0.0,0.13513513513513514,0.0,0.0,0.0,0.6216216216216216,0.0,0.24324324324324326
AF8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF4,0.0,0.22727272727272727,0.0,0.0,0.0,0.4090909090909091,0.0,0.36363636363636365
