,O1,TP10,T8,F8,Fp2,AF7,FC3,AF8
O1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TP10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
T8,0.0,0.0,0.696969696969697,0.30303030303030304,0.0,0.0,0.0,0.0
F8,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0
Fp2,0.0,0.0,0.0,0.0,0.49056603773584906,0.5094339622641509,0.0,0.0
AF7,0.0,0.0,0.0,0.0,0.49056603773584906,0.5094339622641509,0.0,0.0
FC3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
