,FT9,TP10,FT10,Fp2,AF7,FT7,F6,AF8
FT9,0.25,0.0,0.0,0.5,0.25,0.0,0.0,0.0
TP10,0.0,0.9444444444444444,0.05555555555555555,0.0,0.0,0.0,0.0,0.0
FT10,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
Fp2,0.25,0.0,0.0,0.5,0.25,0.0,0.0,0.0
AF7,0.25,0.0,0.0,0.5,0.25,0.0,0.0,0.0
FT7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
