,F7,TP9,O1,C4,Fp2,AF3,AFz,PO3
F7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TP9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
O1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Fp2,0.0,0.0,0.0,0.0,0.56,0.16,0.12,0.16
AF3,0.0,0.0,0.0,0.0,0.3125,0.25,0.1875,0.25
AFz,0.0,0.0,0.0,0.0,0.26666666666666666,0.26666666666666666,0.2,0.26666666666666666
PO3,0.0,0.0,0.0,0.0,0.3125,0.25,0.1875,0.25
