,F7,TP9,O1,C4,Fp2,AF3,AFz,PO3
F7,0.14285714285714285,0.21428571428571427,0.0,0.21428571428571427,0.0,0.21428571428571427,0.0,0.21428571428571427
TP9,0.07142857142857142,0.2857142857142857,0.0,0.25,0.0,0.14285714285714285,0.0,0.25
O1,0.0,0.0,0.4,0.0,0.0,0.0,0.6,0.0
C4,0.07142857142857142,0.2857142857142857,0.0,0.25,0.0,0.14285714285714285,0.0,0.25
Fp2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF3,0.1,0.25,0.0,0.25,0.0,0.2,0.0,0.2
AFz,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.6666666666666666,0.0
PO3,0.07142857142857142,0.2857142857142857,0.0,0.25,0.0,0.14285714285714285,0.0,0.25
