,TP9,O1,C4,Fp2,P1,C2,AF8,AF4
TP9,0.42857142857142855,0.14285714285714285,0.0,0.0,0.0,0.0,0.42857142857142855,0.0
O1,0.4,0.2,0.0,0.0,0.0,0.0,0.4,0.0
C4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Fp2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
P1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C2,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
AF8,0.42857142857142855,0.14285714285714285,0.0,0.0,0.0,0.0,0.42857142857142855,0.0
AF4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
