,caudalanteriorcingulate-lh,frontalpole-rh,insula-rh,isthmuscingulate-rh,lateralorbitofrontal-rh,medialorbitofrontal-rh,rostralanteriorcingulate-lh,rostralanteriorcingulate-rh
caudalanteriorcingulate-lh,0.1323529411764706,0.125,0.11764705882352941,0.11764705882352941,0.125,0.125,0.125,0.1323529411764706
frontalpole-rh,0.13194444444444445,0.125,0.11805555555555555,0.11805555555555555,0.125,0.125,0.125,0.13194444444444445
insula-rh,0.12162162162162163,0.12837837837837837,0.12162162162162163,0.12162162162162163,0.12837837837837837,0.12837837837837837,0.12837837837837837,0.12162162162162163
isthmuscingulate-rh,0.12162162162162163,0.12837837837837837,0.12162162162162163,0.12162162162162163,0.12837837837837837,0.12837837837837837,0.12837837837837837,0.12162162162162163
lateralorbitofrontal-rh,0.13194444444444445,0.125,0.11805555555555555,0.11805555555555555,0.125,0.125,0.125,0.13194444444444445
medialorbitofrontal-rh,0.13194444444444445,0.125,0.11805555555555555,0.11805555555555555,0.125,0.125,0.125,0.13194444444444445
rostralanteriorcingulate-lh,0.13194444444444445,0.125,0.11805555555555555,0.11805555555555555,0.125,0.125,0.125,0.13194444444444445
rostralanteriorcingulate-rh,0.1323529411764706,0.125,0.11764705882352941,0.11764705882352941,0.125,0.125,0.125,0.1323529411764706
