,fusiform-lh,fusiform-rh,inferiortemporal-rh,lingual-lh,lingual-rh,parahippocampal-lh,parahippocampal-rh,rostralanteriorcingulate-rh
fusiform-lh,0.2961783439490446,0.044585987261146494,0.009554140127388535,0.2802547770700637,0.09235668789808917,0.20382165605095542,0.044585987261146494,0.028662420382165606
fusiform-rh,0.026595744680851064,0.2393617021276596,0.18085106382978725,0.03723404255319149,0.18085106382978725,0.07446808510638298,0.18617021276595744,0.07446808510638298
inferiortemporal-rh,0.003067484662576687,0.2085889570552147,0.2392638036809816,0.009202453987730062,0.19631901840490798,0.05214723926380368,0.20552147239263804,0.08588957055214724
lingual-lh,0.25,0.054878048780487805,0.018292682926829267,0.27439024390243905,0.10365853658536585,0.21951219512195122,0.06402439024390244,0.01524390243902439
lingual-rh,0.05841121495327103,0.17289719626168223,0.1588785046728972,0.06775700934579439,0.21728971962616822,0.10514018691588785,0.17523364485981308,0.04439252336448598
parahippocampal-lh,0.16292134831460675,0.0898876404494382,0.06460674157303371,0.1853932584269663,0.14325842696629212,0.23314606741573032,0.10674157303370786,0.014044943820224719
parahippocampal-rh,0.025974025974025976,0.18961038961038962,0.18701298701298702,0.03896103896103896,0.19220779220779222,0.08311688311688312,0.21298701298701297,0.07012987012987013
rostralanteriorcingulate-rh,0.06918238993710692,0.16352201257861634,0.16981132075471697,0.0440251572327044,0.10062893081761007,0.006289308176100629,0.1509433962264151,0.29559748427672955
